Time	E1_L13.1	E2_L08.1PG_Col0	E3_L13.2	E4_L08.2PG_Col0
448.5	0.037085	-0.379013	0.0437562	0.147657
448.6	0.0373079	-0.37902	0.0434185	0.1478
448.7	0.0375251	-0.378708	0.0437495	0.147703
448.8	0.0375847	-0.378738	0.0434344	0.147694
448.9	0.0376598	-0.378513	0.0434981	0.147765
449	0.0375833	-0.378336	0.0435568	0.147751
449.1	0.0374981	-0.378314	0.0434738	0.147885
449.2	0.0372417	-0.378476	0.0434661	0.147882
449.3	0.0374654	-0.37836	0.0436379	0.147791
449.4	0.0373885	-0.378233	0.0435348	0.147842
449.5	0.0372081	-0.378598	0.0436468	0.147948
449.6	0.0373539	-0.378579	0.0438252	0.148044
449.7	0.0374464	-0.3787	0.0436425	0.147947
449.8	0.0374073	-0.378746	0.043532	0.147939
449.9	0.0374446	-0.378796	0.0435213	0.148052
450	0.03731	-0.378628	0.0430733	0.147964
450.1	0.0372386	-0.378714	0.0433451	0.148047
450.2	0.0372914	-0.378731	0.0432515	0.147888
450.3	0.0373692	-0.378717	0.0433106	0.147898
450.4	0.0374275	-0.378612	0.0432242	0.14795
450.5	0.0372859	-0.378771	0.043044	0.148014
450.6	0.0372977	-0.378719	0.0427897	0.147982
450.7	0.0372989	-0.378729	0.0432944	0.147938
450.8	0.0372824	-0.37874	0.0429494	0.147955
450.9	0.0373262	-0.37891	0.0427898	0.14801
451	0.0372504	-0.378923	0.0430488	0.148035
451.1	0.037401	-0.379032	0.0428975	0.148157
451.2	0.0373549	-0.379011	0.0424573	0.147901
451.3	0.037331	-0.379048	0.0426983	0.148002
451.4	0.0375993	-0.379202	0.0425833	0.148055
451.5	0.0374471	-0.379093	0.0425293	0.147942
451.6	0.0375044	-0.379362	0.042569	0.148157
451.7	0.0374221	-0.379424	0.0428508	0.148175
451.8	0.0374092	-0.37953	0.0425681	0.148093
451.9	0.0376642	-0.379356	0.0426716	0.147933
452	0.0376092	-0.379491	0.0426615	0.148196
452.1	0.0377235	-0.379519	0.0425363	0.148154
452.2	0.0375673	-0.379404	0.0428446	0.148118
452.3	0.0375614	-0.379269	0.0425002	0.14802
452.4	0.0374628	-0.379134	0.0428062	0.147943
452.5	0.0376142	-0.379215	0.0427418	0.148091
452.6	0.0374462	-0.379442	0.0429143	0.148077
452.7	0.0374432	-0.379437	0.0422843	0.148226
452.8	0.0375444	-0.379307	0.0425822	0.148344
452.9	0.0376925	-0.379075	0.042728	0.148455
453	0.0377076	-0.379426	0.0427388	0.148555
453.1	0.0376941	-0.379311	0.0426705	0.148511
453.2	0.0379452	-0.379519	0.04267	0.148508
453.3	0.0378901	-0.379272	0.0425541	0.148579
453.4	0.0379196	-0.379237	0.0425686	0.148636
453.5	0.0381514	-0.378926	0.0424516	0.148559
453.6	0.0385149	-0.378957	0.042294	0.148618
453.7	0.0385631	-0.378867	0.0426176	0.148602
453.8	0.0386526	-0.378808	0.0425625	0.148713
453.9	0.0383713	-0.378706	0.0424111	0.148553
454	0.0385084	-0.378673	0.0423968	0.14864
454.1	0.0387601	-0.378597	0.0425634	0.148639
454.2	0.0386831	-0.378707	0.042367	0.148564
454.3	0.0387698	-0.378582	0.0425269	0.148603
454.4	0.0387842	-0.378675	0.042613	0.148457
454.5	0.0387955	-0.378693	0.0425949	0.148699
454.6	0.0388761	-0.378448	0.0423982	0.148505
454.7	0.0388258	-0.378617	0.0425913	0.148716
454.8	0.0389068	-0.378572	0.0423967	0.148878
454.9	0.0387389	-0.378395	0.0423439	0.148836
455	0.0389555	-0.378148	0.0421262	0.148551
455.1	0.0388362	-0.378069	0.0420896	0.148684
455.2	0.0388905	-0.378184	0.0420195	0.148699
455.3	0.0388884	-0.378176	0.0420253	0.148606
455.4	0.0389792	-0.378194	0.0422217	0.148594
455.5	0.0391284	-0.378397	0.0420919	0.148606
455.6	0.0393093	-0.377984	0.0421365	0.14866
455.7	0.0392478	-0.378025	0.0419242	0.148641
455.8	0.0391485	-0.377859	0.0418937	0.14852
455.9	0.0393245	-0.37784	0.0418541	0.148537
456	0.0393338	-0.37773	0.0417261	0.148626
456.1	0.0391354	-0.377517	0.0419571	0.148655
456.2	0.0393656	-0.377479	0.0420693	0.148474
456.3	0.0394281	-0.377653	0.0421053	0.148601
456.4	0.0393703	-0.377436	0.0419926	0.148718
456.5	0.0394176	-0.377602	0.0419295	0.148702
456.6	0.03934	-0.377315	0.0421712	0.148877
456.7	0.0394013	-0.377193	0.0422536	0.148635
456.8	0.039551	-0.377203	0.0417523	0.148858
456.9	0.0395488	-0.377422	0.0419245	0.148862
457	0.0394915	-0.377237	0.0417947	0.148894
457.1	0.0394293	-0.377112	0.0422062	0.148849
457.2	0.0397014	-0.377176	0.0422084	0.14896
457.3	0.0396293	-0.377096	0.0421058	0.148909
457.4	0.0396599	-0.376961	0.0419966	0.148794
457.5	0.0397502	-0.376993	0.0417468	0.148792
457.6	0.0397869	-0.377126	0.0419345	0.148757
457.7	0.0396472	-0.377058	0.0417431	0.148785
457.8	0.0398724	-0.376876	0.0418911	0.148578
457.9	0.039826	-0.377018	0.0417325	0.148596
458	0.0397984	-0.376976	0.0418045	0.148683
458.1	0.0398483	-0.376965	0.0417346	0.148663
458.2	0.0396925	-0.376857	0.0417802	0.14876
458.3	0.0398189	-0.376689	0.0416018	0.148685
458.4	0.0396544	-0.376629	0.0418647	0.14866
458.5	0.040108	-0.376579	0.0416877	0.148587
458.6	0.0398987	-0.376555	0.041759	0.148562
458.7	0.0401704	-0.376546	0.0417033	0.1486
458.8	0.0401451	-0.376389	0.0416239	0.14873
458.9	0.040098	-0.376313	0.0416098	0.14867
459	0.0402035	-0.376332	0.0416894	0.148639
459.1	0.0403198	-0.376415	0.0417069	0.148936
459.2	0.0403825	-0.376263	0.0417004	0.148874
459.3	0.040429	-0.376349	0.0415463	0.149005
459.4	0.0404203	-0.376294	0.0414432	0.149004
459.5	0.0405443	-0.376235	0.041376	0.149154
459.6	0.0406171	-0.376258	0.0415819	0.14922
459.7	0.0406502	-0.376102	0.0415817	0.148875
459.8	0.0405707	-0.376094	0.0416676	0.14928
459.9	0.0408338	-0.375997	0.0415047	0.149031
460	0.0405938	-0.375807	0.0415114	0.148774
460.1	0.040665	-0.375603	0.041445	0.148712
460.2	0.0407333	-0.375466	0.0414038	0.149107
460.3	0.0406605	-0.375522	0.0414131	0.14898
460.4	0.0409354	-0.375359	0.0412858	0.148978
460.5	0.0408841	-0.375277	0.041474	0.148928
460.6	0.0408421	-0.375407	0.0413527	0.148969
460.7	0.0410571	-0.375249	0.0412688	0.14896
460.8	0.0409851	-0.375069	0.041209	0.149065
460.9	0.0409648	-0.374966	0.0411322	0.149009
461	0.0409477	-0.374875	0.0410442	0.149168
461.1	0.0410511	-0.374797	0.0411254	0.149233
461.2	0.0409789	-0.374626	0.0415897	0.149151
461.3	0.040905	-0.374456	0.041497	0.149132
461.4	0.0410027	-0.374679	0.0414606	0.149189
461.5	0.041206	-0.374595	0.041405	0.149104
461.6	0.0412728	-0.37465	0.0411578	0.149275
461.7	0.0413472	-0.374454	0.041624	0.149489
461.8	0.0412935	-0.374599	0.0415764	0.149497
461.9	0.0412941	-0.374405	0.0412677	0.149272
462	0.041154	-0.374293	0.0411142	0.149033
462.1	0.0413729	-0.374223	0.0408753	0.149245
462.2	0.0411435	-0.374209	0.0414441	0.149331
462.3	0.0412746	-0.373959	0.0412628	0.149396
462.4	0.0412671	-0.374038	0.0416857	0.149422
462.5	0.0414175	-0.374022	0.041406	0.149364
462.6	0.0415531	-0.373914	0.0414373	0.149527
462.7	0.041497	-0.374039	0.041424	0.14947
462.8	0.0416165	-0.373949	0.0413066	0.149802
462.9	0.0414975	-0.373899	0.0414051	0.149929
463	0.0415798	-0.374178	0.0413718	0.149766
463.1	0.0415232	-0.373974	0.0414337	0.14991
463.2	0.0416156	-0.373931	0.041775	0.149906
463.3	0.0416689	-0.373913	0.0417881	0.150034
463.4	0.0417971	-0.373817	0.0418282	0.150054
463.5	0.0416029	-0.37387	0.0418397	0.150121
463.6	0.0416367	-0.373683	0.0418736	0.150228
463.7	0.041883	-0.373937	0.0417451	0.150307
463.8	0.0418042	-0.373767	0.0419383	0.150009
463.9	0.0419151	-0.373692	0.0418941	0.15036
464	0.0421323	-0.373644	0.0421908	0.150337
464.1	0.0420184	-0.373593	0.0423172	0.150463
464.2	0.0417778	-0.373742	0.0422034	0.15042
464.3	0.0418464	-0.373578	0.0423734	0.150554
464.4	0.0417537	-0.373835	0.0424095	0.150462
464.5	0.0416251	-0.373637	0.0427929	0.150501
464.6	0.0420019	-0.373527	0.0425791	0.150515
464.7	0.0417021	-0.37382	0.0423295	0.150271
464.8	0.0416087	-0.373826	0.0424067	0.150271
464.9	0.0419196	-0.373693	0.0426987	0.150333
465	0.0415978	-0.373728	0.0425204	0.150427
465.1	0.0418248	-0.373795	0.0429351	0.150513
465.2	0.041669	-0.37393	0.0432807	0.150521
465.3	0.0415214	-0.373882	0.0431967	0.150423
465.4	0.0415019	-0.373793	0.043569	0.150534
465.5	0.0414584	-0.373798	0.043436	0.150495
465.6	0.0414669	-0.373713	0.0434489	0.150559
465.7	0.0415724	-0.373928	0.0431057	0.150655
465.8	0.0417317	-0.37386	0.0435109	0.150722
465.9	0.0416304	-0.373861	0.0431215	0.15062
466	0.0417083	-0.373874	0.0432724	0.15087
466.1	0.0416809	-0.373794	0.043161	0.150849
466.2	0.0418709	-0.373917	0.0431075	0.15091
466.3	0.0416424	-0.373978	0.0437205	0.151104
466.4	0.0414857	-0.37415	0.0434218	0.151178
466.5	0.0416253	-0.374112	0.043579	0.151141
466.6	0.0417889	-0.37408	0.0433724	0.151149
466.7	0.0416897	-0.374093	0.0436046	0.151102
466.8	0.0416706	-0.374027	0.0439692	0.151127
466.9	0.0417069	-0.374108	0.0436717	0.151254
467	0.0416145	-0.374069	0.0433947	0.151383
467.1	0.0418167	-0.374192	0.0435077	0.151377
467.2	0.0416944	-0.374067	0.0435505	0.151466
467.3	0.0419903	-0.373824	0.0439357	0.151653
467.4	0.0416189	-0.37409	0.0437788	0.151657
467.5	0.0416796	-0.373934	0.0441669	0.151482
467.6	0.0415736	-0.37395	0.0440997	0.15163
467.7	0.0417248	-0.374038	0.0437067	0.151818
467.8	0.0414854	-0.374121	0.0439917	0.1518
467.9	0.0415173	-0.373894	0.044121	0.151893
468	0.0415914	-0.374087	0.0441138	0.151711
468.1	0.0415897	-0.374026	0.044093	0.151991
468.2	0.0415648	-0.373877	0.0439347	0.151899
468.3	0.0415621	-0.373768	0.0440673	0.151906
468.4	0.0419091	-0.373858	0.0444844	0.15198
468.5	0.0418265	-0.373888	0.0440508	0.151918
468.6	0.0417933	-0.373862	0.0441962	0.152115
468.7	0.0418305	-0.373938	0.0442085	0.15226
468.8	0.0417817	-0.373796	0.0443177	0.151897
468.9	0.0418918	-0.37385	0.0443913	0.152253
469	0.0417459	-0.37374	0.044457	0.152242
469.1	0.0417607	-0.373726	0.0442714	0.152165
469.2	0.0418637	-0.373432	0.0442404	0.152307
469.3	0.0419124	-0.373427	0.0443241	0.152517
469.4	0.0416584	-0.373592	0.0442517	0.152396
469.5	0.0417252	-0.373484	0.0445323	0.152276
469.6	0.0419285	-0.373362	0.0444774	0.152377
469.7	0.0419507	-0.373445	0.0444988	0.152163
469.8	0.0420812	-0.373402	0.0444231	0.15247
469.9	0.0420688	-0.373557	0.0444932	0.152396
470	0.041933	-0.373539	0.0445409	0.15219
470.1	0.0421888	-0.373603	0.0445561	0.152211
470.2	0.0421083	-0.373433	0.0445961	0.152317
470.3	0.0421983	-0.373306	0.0448515	0.152262
470.4	0.0422643	-0.373568	0.0446008	0.152485
470.5	0.0423011	-0.373173	0.0447266	0.152593
470.6	0.0424302	-0.373322	0.0448226	0.152483
470.7	0.042297	-0.373414	0.0450481	0.152687
470.8	0.0421933	-0.373248	0.0451681	0.152722
470.9	0.0422351	-0.373149	0.0448127	0.152688
471	0.042389	-0.372989	0.0448309	0.152798
471.1	0.0424702	-0.373053	0.0450698	0.152809
471.2	0.042348	-0.373186	0.0451229	0.152771
471.3	0.0424991	-0.373016	0.0453798	0.152861
471.4	0.0425131	-0.372893	0.0453886	0.152878
471.5	0.0424025	-0.372747	0.0453408	0.152823
471.6	0.0423352	-0.372775	0.045477	0.152797
471.7	0.0423291	-0.373154	0.0454915	0.152738
471.8	0.0424239	-0.373008	0.0454132	0.152828
471.9	0.0424809	-0.373108	0.0455614	0.152997
472	0.0428112	-0.372802	0.0454535	0.152844
472.1	0.0426658	-0.372948	0.0453444	0.152855
472.2	0.0430124	-0.373047	0.0455051	0.152852
472.3	0.0426713	-0.37295	0.0454793	0.152828
472.4	0.0425987	-0.372957	0.0455067	0.152747
472.5	0.0427474	-0.372803	0.0459046	0.153027
472.6	0.0427219	-0.372719	0.0458244	0.153005
472.7	0.0427346	-0.372702	0.045927	0.153109
472.8	0.0427439	-0.372541	0.0461641	0.153132
472.9	0.0428708	-0.372841	0.0461345	0.15314
473	0.0426786	-0.372518	0.0459868	0.153093
473.1	0.0426026	-0.372299	0.046036	0.153363
473.2	0.0426797	-0.372469	0.046419	0.153215
473.3	0.0427304	-0.372658	0.046396	0.153331
473.4	0.0426815	-0.372633	0.0464033	0.153364
473.5	0.0426154	-0.372715	0.0462149	0.153361
473.6	0.042659	-0.372716	0.0462536	0.153333
473.7	0.0425893	-0.372791	0.0463069	0.153427
473.8	0.0425366	-0.372468	0.0464061	0.153492
473.9	0.042451	-0.372894	0.0464483	0.15354
474	0.0422706	-0.372771	0.0462777	0.153506
474.1	0.0424716	-0.373035	0.046439	0.1536
474.2	0.0424523	-0.372909	0.0463837	0.15359
474.3	0.0424637	-0.372658	0.0467651	0.153419
474.4	0.0423846	-0.372851	0.0468546	0.15355
474.5	0.0423853	-0.372671	0.0466766	0.153695
474.6	0.0422717	-0.372705	0.0466609	0.153614
474.7	0.0423156	-0.372686	0.0467508	0.153609
474.8	0.0423494	-0.372605	0.0468977	0.153752
474.9	0.0423318	-0.372743	0.0468696	0.153603
475	0.0423	-0.37274	0.0468016	0.153672
475.1	0.0422731	-0.37271	0.0469607	0.153561
475.2	0.0421611	-0.372935	0.0471172	0.15351
475.3	0.0423622	-0.372929	0.0471066	0.153766
475.4	0.0424086	-0.373166	0.0472127	0.153895
475.5	0.0424531	-0.373028	0.0470922	0.154001
475.6	0.0424322	-0.372907	0.047169	0.153991
475.7	0.0424034	-0.372966	0.0472386	0.154007
475.8	0.042517	-0.373028	0.0469726	0.154059
475.9	0.0425404	-0.372802	0.0469886	0.154076
476	0.0425227	-0.372862	0.0471202	0.153957
476.1	0.0426376	-0.372825	0.0470127	0.154018
476.2	0.0425182	-0.372946	0.0471879	0.153876
476.3	0.0422207	-0.372903	0.0471058	0.154023
476.4	0.0424796	-0.372808	0.046898	0.154188
476.5	0.0425765	-0.372852	0.0470325	0.154167
476.6	0.0424956	-0.373075	0.0469498	0.154157
476.7	0.0426244	-0.372958	0.0469495	0.154226
476.8	0.0426459	-0.372881	0.0471579	0.154196
476.9	0.042642	-0.372672	0.0467643	0.154278
477	0.0427652	-0.372903	0.0468129	0.154228
477.1	0.0426211	-0.372825	0.0468894	0.154092
477.2	0.0426686	-0.372919	0.0469568	0.154144
477.3	0.0427046	-0.372725	0.047252	0.154373
477.4	0.0423519	-0.372737	0.0473691	0.154291
477.5	0.0423206	-0.372882	0.0471997	0.154278
477.6	0.0425955	-0.372861	0.0473931	0.154252
477.7	0.0425566	-0.372752	0.0476632	0.154284
477.8	0.0425016	-0.372525	0.0476683	0.154207
477.9	0.0427238	-0.372751	0.0474771	0.154152
478	0.0425659	-0.372658	0.0476486	0.154259
478.1	0.0425799	-0.372414	0.0474564	0.154231
478.2	0.0423868	-0.372336	0.0476412	0.154366
478.3	0.0425082	-0.372172	0.0475031	0.154361
478.4	0.0424478	-0.37232	0.047578	0.154246
478.5	0.0424706	-0.372383	0.0476021	0.154556
478.6	0.0426493	-0.372486	0.0477603	0.154554
478.7	0.0426015	-0.372464	0.0478119	0.154685
478.8	0.0425958	-0.372421	0.0476673	0.154813
478.9	0.042624	-0.372452	0.0476795	0.1548
479	0.042808	-0.372406	0.0476923	0.154812
479.1	0.042837	-0.372439	0.0477095	0.154864
479.2	0.0429879	-0.372305	0.0477833	0.154901
479.3	0.0430711	-0.372088	0.0480038	0.154795
479.4	0.0427043	-0.37229	0.0480195	0.155157
479.5	0.0427739	-0.372309	0.0478581	0.155093
479.6	0.0428547	-0.372263	0.0478159	0.155273
479.7	0.0428308	-0.372172	0.0478696	0.155129
479.8	0.0427818	-0.372344	0.048125	0.155291
479.9	0.0426814	-0.372299	0.04787	0.15503
480	0.0428034	-0.372294	0.0479776	0.155195
480.1	0.0426268	-0.372308	0.0481825	0.155249
480.2	0.0426727	-0.372268	0.0481331	0.155202
480.3	0.042564	-0.372204	0.0480056	0.155288
480.4	0.0425768	-0.372361	0.0481783	0.155254
480.5	0.0424445	-0.37244	0.0484053	0.155356
480.6	0.0425284	-0.372415	0.0482025	0.155139
480.7	0.0425501	-0.372523	0.0482862	0.155148
480.8	0.0427197	-0.372167	0.0484221	0.155167
480.9	0.0425162	-0.3721	0.0482196	0.155168
481	0.0425752	-0.372324	0.0483038	0.155277
481.1	0.0425601	-0.371973	0.0481122	0.155352
481.2	0.0428221	-0.372219	0.0481436	0.155285
481.3	0.0427737	-0.372293	0.0480896	0.155241
481.4	0.0428802	-0.372273	0.0481813	0.155345
481.5	0.0425573	-0.372319	0.0481704	0.155314
481.6	0.0427712	-0.372206	0.0483794	0.155295
481.7	0.042772	-0.372134	0.0482042	0.155336
481.8	0.0429006	-0.37239	0.0480681	0.155335
481.9	0.0427116	-0.372465	0.0479412	0.15534
482	0.0429321	-0.372462	0.0479841	0.155313
482.1	0.0428469	-0.372436	0.0479047	0.155305
482.2	0.043139	-0.372282	0.0478948	0.155307
482.3	0.0431782	-0.372507	0.0478294	0.155295
482.4	0.0432025	-0.372345	0.0476532	0.155326
482.5	0.0431755	-0.372375	0.0477259	0.155375
482.6	0.04335	-0.372465	0.0478518	0.155394
482.7	0.0432173	-0.372251	0.0474548	0.155367
482.8	0.043168	-0.372248	0.0477013	0.155403
482.9	0.0432112	-0.371952	0.0476979	0.155361
483	0.0432453	-0.371959	0.047457	0.15529
483.1	0.0432655	-0.372199	0.0475324	0.155278
483.2	0.0434769	-0.371964	0.0477225	0.155269
483.3	0.0434669	-0.371816	0.0475365	0.155254
483.4	0.043473	-0.37194	0.0475677	0.15529
483.5	0.0434783	-0.371922	0.0474004	0.155292
483.6	0.0433288	-0.371765	0.0472634	0.155303
483.7	0.0434641	-0.37174	0.0473789	0.155314
483.8	0.043465	-0.371477	0.0474628	0.155318
483.9	0.0435955	-0.371735	0.0475093	0.155495
484	0.0434798	-0.371781	0.0475527	0.155378
484.1	0.0435586	-0.371729	0.0476623	0.155423
484.2	0.0435378	-0.37158	0.047658	0.155472
484.3	0.0438333	-0.371706	0.0476383	0.155435
484.4	0.0437296	-0.371723	0.047493	0.155461
484.5	0.0436298	-0.371617	0.0475013	0.155433
484.6	0.0435791	-0.371522	0.0474022	0.155429
484.7	0.0436105	-0.371724	0.0476523	0.155801
484.8	0.0435385	-0.37159	0.0474012	0.155665
484.9	0.0436185	-0.371578	0.0476052	0.155756
485	0.0435275	-0.371546	0.047664	0.155621
485.1	0.0436778	-0.371523	0.0476054	0.156003
485.2	0.0436297	-0.371508	0.0477307	0.156043
485.3	0.0437015	-0.371627	0.0477244	0.156079
485.4	0.0437872	-0.371528	0.0477516	0.155993
485.5	0.0436444	-0.371491	0.0476037	0.156049
485.6	0.0437295	-0.371743	0.0476908	0.156084
485.7	0.0438925	-0.371349	0.0477684	0.156063
485.8	0.043838	-0.371345	0.0474648	0.155848
485.9	0.0438031	-0.371647	0.0475567	0.155843
486	0.043716	-0.371599	0.0476253	0.155846
486.1	0.0436939	-0.371406	0.0477184	0.155915
486.2	0.0438817	-0.371403	0.0476366	0.155873
486.3	0.0437176	-0.371473	0.0473639	0.155883
486.4	0.0436721	-0.37161	0.0472231	0.155763
486.5	0.043661	-0.371776	0.047297	0.15573
486.6	0.043782	-0.371419	0.047154	0.155654
486.7	0.0437632	-0.37148	0.0474862	0.155643
486.8	0.0438774	-0.371462	0.0474318	0.155777
486.9	0.0440634	-0.37156	0.0473077	0.155758
487	0.0439303	-0.371658	0.0471829	0.155636
487.1	0.0439333	-0.371479	0.0469706	0.155608
487.2	0.0440257	-0.371494	0.0474635	0.155768
487.3	0.0439251	-0.37147	0.0472218	0.155764
487.4	0.0439751	-0.371324	0.0470903	0.155807
487.5	0.0441132	-0.371459	0.0473518	0.155871
487.6	0.0440642	-0.371537	0.0471911	0.155996
487.7	0.0441504	-0.371446	0.046928	0.155875
487.8	0.0439396	-0.371463	0.0472052	0.155801
487.9	0.0439819	-0.371615	0.0471217	0.155875
488	0.0441548	-0.371597	0.0466883	0.155743
488.1	0.0441147	-0.37135	0.0470534	0.15572
488.2	0.0442376	-0.371234	0.0471345	0.155773
488.3	0.0443381	-0.371364	0.0472559	0.155855
488.4	0.0442441	-0.371395	0.0465876	0.155681
488.5	0.0444132	-0.371325	0.0466923	0.155681
488.6	0.0443474	-0.371357	0.0468285	0.155917
488.7	0.0444169	-0.371494	0.0469746	0.155772
488.8	0.0442894	-0.371403	0.0471539	0.155864
488.9	0.0442937	-0.37149	0.0470839	0.155743
489	0.0442859	-0.371559	0.0465595	0.155849
489.1	0.044513	-0.371266	0.0466731	0.155913
489.2	0.0444794	-0.371402	0.046773	0.156054
489.3	0.0444004	-0.371425	0.0467132	0.155763
489.4	0.0444918	-0.371299	0.0469725	0.155985
489.5	0.0443615	-0.371125	0.0468513	0.15592
489.6	0.0442739	-0.371268	0.0469686	0.155865
489.7	0.0443343	-0.371266	0.0467458	0.155902
489.8	0.0446237	-0.371351	0.0466073	0.155848
489.9	0.0445847	-0.371329	0.0467039	0.155815
490	0.0446576	-0.371425	0.0466449	0.155595
490.1	0.0445126	-0.371145	0.0467526	0.155843
490.2	0.0446682	-0.371343	0.0466829	0.155808
490.3	0.0447228	-0.371398	0.0466575	0.155964
490.4	0.0446374	-0.371423	0.0465332	0.155836
490.5	0.0445328	-0.371284	0.0466649	0.155856
490.6	0.0447381	-0.371257	0.0466692	0.155726
490.7	0.044767	-0.371265	0.0468329	0.155745
490.8	0.0450769	-0.370878	0.0468734	0.155626
490.9	0.044893	-0.371377	0.0466821	0.155595
491	0.0449356	-0.371242	0.0467085	0.155541
491.1	0.0448836	-0.371202	0.0468719	0.155668
491.2	0.0447246	-0.371211	0.0468795	0.15571
491.3	0.0451609	-0.371224	0.04671	0.15572
491.4	0.0449575	-0.371206	0.0466948	0.155699
491.5	0.0446259	-0.371467	0.0467001	0.155657
491.6	0.0451408	-0.371225	0.04707	0.155902
491.7	0.0447994	-0.371476	0.0467999	0.155844
491.8	0.0450105	-0.371288	0.0469409	0.155746
491.9	0.0449141	-0.371337	0.0465759	0.155602
492	0.0449401	-0.371334	0.0464419	0.155549
492.1	0.0451836	-0.371252	0.0465222	0.155581
492.2	0.0451009	-0.37128	0.0466054	0.15545
492.3	0.0452811	-0.371414	0.0466602	0.155456
492.4	0.045222	-0.371181	0.0466035	0.155459
492.5	0.0450381	-0.371324	0.0465664	0.15542
492.6	0.0450243	-0.37145	0.0464552	0.155553
492.7	0.0453167	-0.37128	0.0466869	0.155332
492.8	0.0452249	-0.371065	0.0461959	0.155462
492.9	0.0451438	-0.371257	0.0460961	0.155508
493	0.0453972	-0.371189	0.0463405	0.155384
493.1	0.0451726	-0.3712	0.0464562	0.155486
493.2	0.0454209	-0.37124	0.0461424	0.155633
493.3	0.0453635	-0.370935	0.046297	0.155603
493.4	0.0453408	-0.371043	0.0462965	0.155695
493.5	0.0454588	-0.37123	0.0461632	0.155531
493.6	0.0455303	-0.371288	0.0460238	0.155673
493.7	0.0455138	-0.371257	0.0459128	0.155734
493.8	0.0453438	-0.371346	0.0460432	0.155596
493.9	0.0454414	-0.37114	0.0458978	0.155748
494	0.0455687	-0.37114	0.0459963	0.155655
494.1	0.0456947	-0.371289	0.046098	0.15585
494.2	0.0454575	-0.371332	0.0459557	0.155746
494.3	0.0455321	-0.37115	0.0460259	0.156008
494.4	0.0455801	-0.371384	0.0461537	0.155822
494.5	0.0457836	-0.371311	0.0459175	0.155692
494.6	0.0455491	-0.371271	0.0459391	0.155853
494.7	0.0456463	-0.371255	0.0458566	0.155699
494.8	0.0456305	-0.371263	0.0459914	0.155563
494.9	0.0457235	-0.371356	0.0457111	0.155687
495	0.0455802	-0.371424	0.0460139	0.155661
495.1	0.0456023	-0.371382	0.0456321	0.155862
495.2	0.0457356	-0.371271	0.0459221	0.155857
495.3	0.0456968	-0.371459	0.0462655	0.1558
495.4	0.0455919	-0.371255	0.0460671	0.155666
495.5	0.0458044	-0.371482	0.0459825	0.155808
495.6	0.0459475	-0.371395	0.0461695	0.155841
495.7	0.0458029	-0.371352	0.0461711	0.155762
495.8	0.0457261	-0.371407	0.0461373	0.155947
495.9	0.0458023	-0.371412	0.0458268	0.155914
496	0.0456541	-0.371457	0.0460221	0.15588
496.1	0.0457038	-0.371469	0.0458508	0.155791
496.2	0.0457695	-0.371308	0.0461982	0.15592
496.3	0.0459891	-0.371417	0.0462899	0.155926
496.4	0.0460119	-0.371294	0.046164	0.155885
496.5	0.0457688	-0.371361	0.0466786	0.155903
496.6	0.0460023	-0.371324	0.0462357	0.156061
496.7	0.0458482	-0.371434	0.0462913	0.155983
496.8	0.0459833	-0.371371	0.0462792	0.156109
496.9	0.0459655	-0.37168	0.0463916	0.155956
497	0.0460391	-0.371638	0.0467919	0.15605
497.1	0.0460984	-0.371568	0.0464739	0.156059
497.2	0.0460996	-0.371517	0.046381	0.156274
497.3	0.0461855	-0.37154	0.0463037	0.15609
497.4	0.0461831	-0.371424	0.0466425	0.156125
497.5	0.0462226	-0.371552	0.0467112	0.156119
497.6	0.0461843	-0.371636	0.0467667	0.156098
497.7	0.0461306	-0.371772	0.0469136	0.156357
497.8	0.0460917	-0.37167	0.047219	0.156156
497.9	0.0462011	-0.372159	0.0473067	0.156052
498	0.0461572	-0.372214	0.0468883	0.155928
498.1	0.0461754	-0.371958	0.0467607	0.156129
498.2	0.0461295	-0.37219	0.0470849	0.156454
498.3	0.0462152	-0.371838	0.0474238	0.156325
498.4	0.0462639	-0.371927	0.0473731	0.156503
498.5	0.0462182	-0.37184	0.0471026	0.156386
498.6	0.0462844	-0.371986	0.0470395	0.156455
498.7	0.0462826	-0.372033	0.0476095	0.15643
498.8	0.0463673	-0.372046	0.0474854	0.156564
498.9	0.0462207	-0.371802	0.0477502	0.15657
499	0.0462822	-0.372004	0.0479339	0.156571
499.1	0.0464073	-0.371883	0.0475452	0.156511
499.2	0.0463225	-0.372369	0.0473548	0.156409
499.3	0.0464033	-0.372273	0.0474641	0.156476
499.4	0.0462108	-0.37197	0.0475324	0.156716
499.5	0.0463139	-0.372078	0.0478869	0.15648
499.6	0.0462273	-0.372244	0.0475309	0.156437
499.7	0.0463166	-0.371908	0.0477526	0.156727
499.8	0.0463379	-0.372003	0.04806	0.156721
499.9	0.0463439	-0.371856	0.0476113	0.156829
500	0.0464435	-0.37187	0.04775	0.156979
500.1	0.0464821	-0.371952	0.047517	0.157179
500.2	0.0464331	-0.371972	0.0476736	0.157114
500.3	0.0463306	-0.371671	0.047851	0.156859
500.4	0.0465501	-0.371867	0.0477476	0.157045
500.5	0.0464287	-0.371707	0.0480435	0.157203
500.6	0.04642	-0.371709	0.0477028	0.157062
500.7	0.0463024	-0.371767	0.0478948	0.157097
500.8	0.046299	-0.371638	0.0480884	0.157128
