"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
312,"L13",-31.2145,1,"mutant","CG",250101,"15:38:31.886","Yes",1
313,"L13",-31.0952,1,"mutant","CG",250101,"15:38:32.886","Yes",1
314,"L13",-31.0175,1,"mutant","CG",250101,"15:38:33.886","Yes",1
315,"L13",-30.8703,1,"mutant","CG",250101,"15:38:34.886","Yes",1
316,"L13",-30.7435,1,"mutant","CG",250101,"15:38:35.886","Yes",1
317,"L13",-30.6496,1,"mutant","CG",250101,"15:38:36.886","Yes",1
318,"L13",-30.5583,1,"mutant","CG",250101,"15:38:37.886","Yes",1
319,"L13",-30.4865,1,"mutant","CG",250101,"15:38:38.886","Yes",1
320,"L13",-30.4736,1,"mutant","CG",250101,"15:38:39.886","Yes",1
321,"L13",-30.472,1,"mutant","CG",250101,"15:38:40.886","Yes",1
322,"L13",-30.4813,1,"mutant","CG",250101,"15:38:41.886","Yes",1
323,"L13",-30.4027,1,"mutant","CG",250101,"15:38:42.886","Yes",1
324,"L13",-30.3393,1,"mutant","CG",250101,"15:38:43.886","Yes",1
325,"L13",-30.199,1,"mutant","CG",250101,"15:38:44.886","Yes",1
326,"L13",-30.0583,1,"mutant","CG",250101,"15:38:45.886","Yes",1
327,"L13",-30.05,1,"mutant","CG",250101,"15:38:46.886","Yes",1
328,"L13",-29.9858,1,"mutant","CG",250101,"15:38:47.886","Yes",1
329,"L13",-29.9322,1,"mutant","CG",250101,"15:38:48.886","Yes",1
330,"L13",-29.87,1,"mutant","CG",250101,"15:38:49.886","Yes",1
331,"L13",-29.828,1,"mutant","CG",250101,"15:38:50.886","Yes",1
332,"L13",-29.7915,1,"mutant","CG",250101,"15:38:51.886","Yes",1
333,"L13",-29.7429,1,"mutant","CG",250101,"15:38:52.886","Yes",1
334,"L13",-29.6551,1,"mutant","CG",250101,"15:38:53.886","Yes",1
335,"L13",-29.5621,1,"mutant","CG",250101,"15:38:54.886","Yes",1
336,"L13",-29.4197,1,"mutant","CG",250101,"15:38:55.886","Yes",1
337,"L13",-29.2219,1,"mutant","CG",250101,"15:38:56.886","Yes",1
338,"L13",-29.0367,1,"mutant","CG",250101,"15:38:57.886","Yes",1
339,"L13",-28.8093,1,"mutant","CG",250101,"15:38:58.886","Yes",1
340,"L13",-28.5622,1,"mutant","CG",250101,"15:38:59.886","Yes",1
341,"L13",-28.3316,1,"mutant","CG",250101,"15:39:00.886","Yes",1
342,"L13",-28.1004,1,"mutant","CG",250101,"15:39:01.886","Yes",1
343,"L13",-27.9551,1,"mutant","CG",250101,"15:39:02.886","Yes",1
344,"L13",-27.7748,1,"mutant","CG",250101,"15:39:03.886","Yes",1
345,"L13",-27.5357,1,"mutant","CG",250101,"15:39:04.886","Yes",1
346,"L13",-27.274,1,"mutant","CG",250101,"15:39:05.886","Yes",1
347,"L13",-27.0256,1,"mutant","CG",250101,"15:39:06.886","Yes",1
348,"L13",-26.8048,1,"mutant","CG",250101,"15:39:07.886","Yes",1
349,"L13",-26.5752,1,"mutant","CG",250101,"15:39:08.886","Yes",1
350,"L13",-26.331,1,"mutant","CG",250101,"15:39:09.886","Yes",1
351,"L13",-26.0897,1,"mutant","CG",250101,"15:39:10.886","Yes",1
352,"L13",-25.8084,1,"mutant","CG",250101,"15:39:11.886","Yes",1
353,"L13",-25.5463,1,"mutant","CG",250101,"15:39:12.886","Yes",1
354,"L13",-25.41,1,"mutant","CG",250101,"15:39:13.886","Yes",1
355,"L13",-25.2189,1,"mutant","CG",250101,"15:39:14.886","Yes",1
356,"L13",-25.054,1,"mutant","CG",250101,"15:39:15.886","Yes",1
357,"L13",-24.9149,1,"mutant","CG",250101,"15:39:16.886","Yes",1
358,"L13",-24.809,1,"mutant","CG",250101,"15:39:17.886","Yes",1
359,"L13",-24.7918,1,"mutant","CG",250101,"15:39:18.886","Yes",1
360,"L13",-24.7904,1,"mutant","CG",250101,"15:39:19.886","Yes",1
361,"L13",-24.9042,1,"mutant","CG",250101,"15:39:20.886","Yes",1
362,"L13",-25.1128,1,"mutant","CG",250101,"15:39:21.886","Yes",1
363,"L13",-25.4592,1,"mutant","CG",250101,"15:39:22.886","Yes",1
364,"L13",-25.9917,1,"mutant","CG",250101,"15:39:23.886","Yes",1
365,"L13",-26.6726,1,"mutant","CG",250101,"15:39:24.886","Yes",1
366,"L13",-27.3568,1,"mutant","CG",250101,"15:39:25.886","Yes",1
367,"L13",-27.9528,1,"mutant","CG",250101,"15:39:26.886","Yes",1
368,"L13",-28.475,1,"mutant","CG",250101,"15:39:27.886","Yes",1
369,"L13",-28.8617,1,"mutant","CG",250101,"15:39:28.886","Yes",1
370,"L13",-29.1844,1,"mutant","CG",250101,"15:39:29.886","Yes",1
371,"L13",-29.3616,1,"mutant","CG",250101,"15:39:30.886","Yes",1
372,"L13",-29.3505,1,"mutant","CG",250101,"15:39:31.886","Yes",1
373,"L13",-29.1897,1,"mutant","CG",250101,"15:39:32.886","Yes",1
374,"L13",-28.9298,1,"mutant","CG",250101,"15:39:33.886","Yes",1
375,"L13",-28.4892,1,"mutant","CG",250101,"15:39:34.886","Yes",1
376,"L13",-27.905,1,"mutant","CG",250101,"15:39:35.886","Yes",1
377,"L13",-27.196,1,"mutant","CG",250101,"15:39:36.886","Yes",1
378,"L13",-26.4024,1,"mutant","CG",250101,"15:39:37.886","Yes",1
379,"L13",-25.8272,1,"mutant","CG",250101,"15:39:38.886","Yes",1
380,"L13",-25.1938,1,"mutant","CG",250101,"15:39:39.886","Yes",1
381,"L13",-24.4624,1,"mutant","CG",250101,"15:39:40.886","Yes",1
382,"L13",-23.6978,1,"mutant","CG",250101,"15:39:41.886","Yes",1
383,"L13",-22.9315,1,"mutant","CG",250101,"15:39:42.886","Yes",1
384,"L13",-22.2348,1,"mutant","CG",250101,"15:39:43.886","Yes",1
385,"L13",-21.6069,1,"mutant","CG",250101,"15:39:44.886","Yes",1
386,"L13",-21,1,"mutant","CG",250101,"15:39:45.886","Yes",1
387,"L13",-20.4215,1,"mutant","CG",250101,"15:39:46.886","Yes",1
388,"L13",-19.8737,1,"mutant","CG",250101,"15:39:47.886","Yes",1
389,"L13",-19.4353,1,"mutant","CG",250101,"15:39:48.886","Yes",1
390,"L13",-19.0668,1,"mutant","CG",250101,"15:39:49.886","Yes",1
391,"L13",-18.7731,1,"mutant","CG",250101,"15:39:50.886","Yes",1
392,"L13",-18.4803,1,"mutant","CG",250101,"15:39:51.886","Yes",1
393,"L13",-18.2491,1,"mutant","CG",250101,"15:39:52.886","Yes",1
394,"L13",-18.0731,1,"mutant","CG",250101,"15:39:53.886","Yes",1
395,"L13",-17.9208,1,"mutant","CG",250101,"15:39:54.886","Yes",1
396,"L13",-17.8347,1,"mutant","CG",250101,"15:39:55.886","Yes",1
397,"L13",-17.7584,1,"mutant","CG",250101,"15:39:56.886","Yes",1
398,"L13",-17.6988,1,"mutant","CG",250101,"15:39:57.886","Yes",1
399,"L13",-17.6645,1,"mutant","CG",250101,"15:39:58.886","Yes",1
400,"L13",-17.677,1,"mutant","CG",250101,"15:39:59.886","Yes",1
401,"L13",-17.6944,1,"mutant","CG",250101,"15:40:00.886","Yes",1
402,"L13",-17.7478,1,"mutant","CG",250101,"15:40:01.886","Yes",1
403,"L13",-17.8149,1,"mutant","CG",250101,"15:40:02.886","Yes",1
404,"L13",-17.8742,1,"mutant","CG",250101,"15:40:03.886","Yes",1
405,"L13",-17.9466,1,"mutant","CG",250101,"15:40:04.886","Yes",1
406,"L13",-18.0536,1,"mutant","CG",250101,"15:40:05.886","Yes",1
407,"L13",-18.1971,1,"mutant","CG",250101,"15:40:06.886","Yes",1
408,"L13",-18.4074,1,"mutant","CG",250101,"15:40:07.886","Yes",1
409,"L13",-18.763,1,"mutant","CG",250101,"15:40:08.886","Yes",1
410,"L13",-19.1823,1,"mutant","CG",250101,"15:40:09.886","Yes",1
411,"L13",-19.8898,1,"mutant","CG",250101,"15:40:10.886","Yes",1
412,"L13",-21.0842,1,"mutant","CG",250101,"15:40:11.886","Yes",1
413,"L13",-22.6208,1,"mutant","CG",250101,"15:40:12.886","Yes",1
414,"L13",-24.1922,1,"mutant","CG",250101,"15:40:13.886","Yes",1
415,"L13",-25.6008,1,"mutant","CG",250101,"15:40:14.886","Yes",1
416,"L13",-26.8419,1,"mutant","CG",250101,"15:40:15.886","Yes",1
417,"L13",-27.7235,1,"mutant","CG",250101,"15:40:16.886","Yes",1
418,"L13",-28.1088,1,"mutant","CG",250101,"15:40:17.886","Yes",1
419,"L13",-28.083,1,"mutant","CG",250101,"15:40:18.886","Yes",1
420,"L13",-27.7093,1,"mutant","CG",250101,"15:40:19.886","Yes",1
421,"L13",-27.1213,1,"mutant","CG",250101,"15:40:20.886","Yes",1
422,"L13",-26.2192,1,"mutant","CG",250101,"15:40:21.886","Yes",1
423,"L13",-25.0653,1,"mutant","CG",250101,"15:40:22.886","Yes",1
424,"L13",-23.7895,1,"mutant","CG",250101,"15:40:23.886","Yes",1
425,"L13",-22.5072,1,"mutant","CG",250101,"15:40:24.886","Yes",1
426,"L13",-21.1179,1,"mutant","CG",250101,"15:40:25.886","Yes",1
427,"L13",-19.3618,1,"mutant","CG",250101,"15:40:26.886","Yes",1
428,"L13",-17.5739,1,"mutant","CG",250101,"15:40:27.886","Yes",1
429,"L13",-16.2656,1,"mutant","CG",250101,"15:40:28.886","Yes",1
430,"L13",-15.3956,1,"mutant","CG",250101,"15:40:29.886","Yes",1
431,"L13",-14.7156,1,"mutant","CG",250101,"15:40:30.886","Yes",1
432,"L13",-14.3059,1,"mutant","CG",250101,"15:40:31.886","Yes",1
433,"L13",-14.0839,1,"mutant","CG",250101,"15:40:32.886","Yes",1
434,"L13",-13.9587,1,"mutant","CG",250101,"15:40:33.886","Yes",1
435,"L13",-13.896,1,"mutant","CG",250101,"15:40:34.886","Yes",1
436,"L13",-13.8374,1,"mutant","CG",250101,"15:40:35.886","Yes",1
437,"L13",-13.7863,1,"mutant","CG",250101,"15:40:36.886","Yes",1
438,"L13",-13.7368,1,"mutant","CG",250101,"15:40:37.886","Yes",1
439,"L13",-13.7113,1,"mutant","CG",250101,"15:40:38.886","Yes",1
440,"L13",-13.7068,1,"mutant","CG",250101,"15:40:39.886","Yes",1
441,"L13",-13.6953,1,"mutant","CG",250101,"15:40:40.886","Yes",1
442,"L13",-13.6767,1,"mutant","CG",250101,"15:40:41.886","Yes",1
443,"L13",-13.6854,1,"mutant","CG",250101,"15:40:42.886","Yes",1
444,"L13",-13.6887,1,"mutant","CG",250101,"15:40:43.886","Yes",1
445,"L13",-13.6951,1,"mutant","CG",250101,"15:40:44.886","Yes",1
446,"L13",-13.7277,1,"mutant","CG",250101,"15:40:45.886","Yes",1
447,"L13",-13.7733,1,"mutant","CG",250101,"15:40:46.886","Yes",1
448,"L13",-13.8402,1,"mutant","CG",250101,"15:40:47.886","Yes",1
449,"L13",-13.8796,1,"mutant","CG",250101,"15:40:48.886","Yes",1
450,"L13",-13.9027,1,"mutant","CG",250101,"15:40:49.886","Yes",1
451,"L13",-13.9686,1,"mutant","CG",250101,"15:40:50.886","Yes",1
452,"L13",-14.0044,1,"mutant","CG",250101,"15:40:51.886","Yes",1
453,"L13",-14.0293,1,"mutant","CG",250101,"15:40:52.886","Yes",1
454,"L13",-14.1248,1,"mutant","CG",250101,"15:40:53.886","Yes",1
455,"L13",-14.208,1,"mutant","CG",250101,"15:40:54.886","Yes",1
456,"L13",-14.3334,1,"mutant","CG",250101,"15:40:55.886","Yes",1
457,"L13",-14.4135,1,"mutant","CG",250101,"15:40:56.886","Yes",1
458,"L13",-14.5143,1,"mutant","CG",250101,"15:40:57.886","Yes",1
459,"L13",-14.6411,1,"mutant","CG",250101,"15:40:58.886","Yes",1
460,"L13",-14.7477,1,"mutant","CG",250101,"15:40:59.886","Yes",1
461,"L13",-14.8475,1,"mutant","CG",250101,"15:41:00.886","Yes",1
462,"L13",-14.9512,1,"mutant","CG",250101,"15:41:01.886","Yes",1
463,"L13",-15.1163,1,"mutant","CG",250101,"15:41:02.886","Yes",1
464,"L13",-15.3897,1,"mutant","CG",250101,"15:41:03.886","Yes",1
465,"L13",-15.8781,1,"mutant","CG",250101,"15:41:04.886","Yes",1
466,"L13",-16.719,1,"mutant","CG",250101,"15:41:05.886","Yes",1
467,"L13",-18.1579,1,"mutant","CG",250101,"15:41:06.886","Yes",1
468,"L13",-19.9193,1,"mutant","CG",250101,"15:41:07.886","Yes",1
469,"L13",-21.7936,1,"mutant","CG",250101,"15:41:08.886","Yes",1
470,"L13",-23.6706,1,"mutant","CG",250101,"15:41:09.886","Yes",1
471,"L13",-25.0915,1,"mutant","CG",250101,"15:41:10.886","Yes",1
472,"L13",-26.1359,1,"mutant","CG",250101,"15:41:11.886","Yes",1
473,"L13",-26.6203,1,"mutant","CG",250101,"15:41:12.886","Yes",1
474,"L13",-26.3966,1,"mutant","CG",250101,"15:41:13.886","Yes",1
475,"L13",-25.4863,1,"mutant","CG",250101,"15:41:14.886","Yes",1
476,"L13",-24.1574,1,"mutant","CG",250101,"15:41:15.886","Yes",1
477,"L13",-22.4417,1,"mutant","CG",250101,"15:41:16.886","Yes",1
478,"L13",-20.4946,1,"mutant","CG",250101,"15:41:17.886","Yes",1
479,"L13",-18.4294,1,"mutant","CG",250101,"15:41:18.886","Yes",1
480,"L13",-16.4113,1,"mutant","CG",250101,"15:41:19.886","Yes",1
481,"L13",-14.511,1,"mutant","CG",250101,"15:41:20.886","Yes",1
482,"L13",-13.0533,1,"mutant","CG",250101,"15:41:21.886","Yes",1
483,"L13",-11.9709,1,"mutant","CG",250101,"15:41:22.886","Yes",1
484,"L13",-11.2141,1,"mutant","CG",250101,"15:41:23.886","Yes",1
485,"L13",-10.7519,1,"mutant","CG",250101,"15:41:24.886","Yes",1
486,"L13",-10.53,1,"mutant","CG",250101,"15:41:25.886","Yes",1
487,"L13",-10.3991,1,"mutant","CG",250101,"15:41:26.886","Yes",1
488,"L13",-10.406,1,"mutant","CG",250101,"15:41:27.886","Yes",1
489,"L13",-10.4141,1,"mutant","CG",250101,"15:41:28.886","Yes",1
490,"L13",-10.4188,1,"mutant","CG",250101,"15:41:29.886","Yes",1
491,"L13",-10.3876,1,"mutant","CG",250101,"15:41:30.886","Yes",1
492,"L13",-10.3706,1,"mutant","CG",250101,"15:41:31.886","Yes",1
493,"L13",-10.4293,1,"mutant","CG",250101,"15:41:32.886","Yes",1
494,"L13",-10.4593,1,"mutant","CG",250101,"15:41:33.886","Yes",1
495,"L13",-10.4821,1,"mutant","CG",250101,"15:41:34.886","Yes",1
496,"L13",-10.5165,1,"mutant","CG",250101,"15:41:35.886","Yes",1
497,"L13",-10.5218,1,"mutant","CG",250101,"15:41:36.886","Yes",1
498,"L13",-10.5378,1,"mutant","CG",250101,"15:41:37.886","Yes",1
499,"L13",-10.5472,1,"mutant","CG",250101,"15:41:38.886","Yes",1
500,"L13",-10.5805,1,"mutant","CG",250101,"15:41:39.886","Yes",1
501,"L13",-10.6205,1,"mutant","CG",250101,"15:41:40.886","Yes",1
502,"L13",-10.672,1,"mutant","CG",250101,"15:41:41.886","Yes",1
503,"L13",-10.7008,1,"mutant","CG",250101,"15:41:42.886","Yes",1
504,"L13",-10.7781,1,"mutant","CG",250101,"15:41:43.886","Yes",1
505,"L13",-10.834,1,"mutant","CG",250101,"15:41:44.886","Yes",1
506,"L13",-10.9033,1,"mutant","CG",250101,"15:41:45.886","Yes",1
507,"L13",-10.9501,1,"mutant","CG",250101,"15:41:46.886","Yes",1
508,"L13",-10.9762,1,"mutant","CG",250101,"15:41:47.886","Yes",1
509,"L13",-11.0845,1,"mutant","CG",250101,"15:41:48.886","Yes",1
510,"L13",-11.4059,1,"mutant","CG",250101,"15:41:49.886","Yes",1
511,"L13",-11.7183,1,"mutant","CG",250101,"15:41:50.886","Yes",1
512,"L13",-11.9067,1,"mutant","CG",250101,"15:41:51.886","Yes",1
513,"L13",-11.9873,1,"mutant","CG",250101,"15:41:52.886","Yes",1
514,"L13",-12.0908,1,"mutant","CG",250101,"15:41:53.886","Yes",1
515,"L13",-12.2085,1,"mutant","CG",250101,"15:41:54.886","Yes",1
516,"L13",-12.2619,1,"mutant","CG",250101,"15:41:55.886","Yes",1
517,"L13",-12.3085,1,"mutant","CG",250101,"15:41:56.886","Yes",1
518,"L13",-12.4155,1,"mutant","CG",250101,"15:41:57.886","Yes",1
519,"L13",-12.4554,1,"mutant","CG",250101,"15:41:58.886","Yes",1
520,"L13",-12.5297,1,"mutant","CG",250101,"15:41:59.886","Yes",1
521,"L13",-12.6312,1,"mutant","CG",250101,"15:42:00.886","Yes",1
522,"L13",-12.7419,1,"mutant","CG",250101,"15:42:01.886","Yes",1
523,"L13",-12.8433,1,"mutant","CG",250101,"15:42:02.886","Yes",1
524,"L13",-12.9118,1,"mutant","CG",250101,"15:42:03.886","Yes",1
525,"L13",-13.039,1,"mutant","CG",250101,"15:42:04.886","Yes",1
526,"L13",-13.1669,1,"mutant","CG",250101,"15:42:05.886","Yes",1
527,"L13",-13.253,1,"mutant","CG",250101,"15:42:06.886","Yes",1
528,"L13",-13.4063,1,"mutant","CG",250101,"15:42:07.886","Yes",1
529,"L13",-13.5924,1,"mutant","CG",250101,"15:42:08.886","Yes",1
530,"L13",-13.8356,1,"mutant","CG",250101,"15:42:09.886","Yes",1
531,"L13",-14.1646,1,"mutant","CG",250101,"15:42:10.886","Yes",1
532,"L13",-14.7461,1,"mutant","CG",250101,"15:42:11.886","Yes",1
533,"L13",-15.4969,1,"mutant","CG",250101,"15:42:12.886","Yes",1
0,"L08",1.12012,2,"mutant","CG",250101,"15:19:44.953","Yes",2
1,"L08",1.05645,2,"mutant","CG",250101,"15:19:45.953","Yes",2
2,"L08",1.08854,2,"mutant","CG",250101,"15:19:46.953","Yes",2
3,"L08",1.04922,2,"mutant","CG",250101,"15:19:47.953","Yes",2
4,"L08",1.06699,2,"mutant","CG",250101,"15:19:48.953","Yes",2
5,"L08",1.09177,2,"mutant","CG",250101,"15:19:49.953","Yes",2
6,"L08",1.09655,2,"mutant","CG",250101,"15:19:50.953","Yes",2
7,"L08",1.15918,2,"mutant","CG",250101,"15:19:51.953","Yes",2
8,"L08",1.22655,2,"mutant","CG",250101,"15:19:52.953","Yes",2
9,"L08",1.23734,2,"mutant","CG",250101,"15:19:53.953","Yes",2
10,"L08",1.2381,2,"mutant","CG",250101,"15:19:54.953","Yes",2
11,"L08",1.22865,2,"mutant","CG",250101,"15:19:55.953","Yes",2
12,"L08",1.19422,2,"mutant","CG",250101,"15:19:56.953","Yes",2
13,"L08",1.21097,2,"mutant","CG",250101,"15:19:57.953","Yes",2
14,"L08",1.24221,2,"mutant","CG",250101,"15:19:58.953","Yes",2
15,"L08",1.2487,2,"mutant","CG",250101,"15:19:59.953","Yes",2
16,"L08",1.32475,2,"mutant","CG",250101,"15:20:00.953","Yes",2
17,"L08",1.28747,2,"mutant","CG",250101,"15:20:01.953","Yes",2
18,"L08",1.34689,2,"mutant","CG",250101,"15:20:02.953","Yes",2
19,"L08",1.40206,2,"mutant","CG",250101,"15:20:03.953","Yes",2
20,"L08",1.35745,2,"mutant","CG",250101,"15:20:04.953","Yes",2
21,"L08",1.35245,2,"mutant","CG",250101,"15:20:05.953","Yes",2
22,"L08",1.32403,2,"mutant","CG",250101,"15:20:06.953","Yes",2
23,"L08",1.23456,2,"mutant","CG",250101,"15:20:07.953","Yes",2
24,"L08",1.21924,2,"mutant","CG",250101,"15:20:08.953","Yes",2
25,"L08",1.18571,2,"mutant","CG",250101,"15:20:09.953","Yes",2
26,"L08",0.646414,2,"mutant","CG",250101,"15:20:10.953","Yes",2
27,"L08",0.629079,2,"mutant","CG",250101,"15:20:11.953","Yes",2
28,"L08",0.644726,2,"mutant","CG",250101,"15:20:12.953","Yes",2
29,"L08",0.687181,2,"mutant","CG",250101,"15:20:13.953","Yes",2
30,"L08",0.7254,2,"mutant","CG",250101,"15:20:14.953","Yes",2
31,"L08",0.857359,2,"mutant","CG",250101,"15:20:15.953","Yes",2
32,"L08",0.911754,2,"mutant","CG",250101,"15:20:16.953","Yes",2
33,"L08",0.94792,2,"mutant","CG",250101,"15:20:17.953","Yes",2
34,"L08",1.0467,2,"mutant","CG",250101,"15:20:18.953","Yes",2
35,"L08",1.05279,2,"mutant","CG",250101,"15:20:19.953","Yes",2
36,"L08",1.04246,2,"mutant","CG",250101,"15:20:20.953","Yes",2
37,"L08",1.01049,2,"mutant","CG",250101,"15:20:21.953","Yes",2
38,"L08",1.0327,2,"mutant","CG",250101,"15:20:22.953","Yes",2
39,"L08",1.01941,2,"mutant","CG",250101,"15:20:23.953","Yes",2
40,"L08",1.01215,2,"mutant","CG",250101,"15:20:24.953","Yes",2
41,"L08",1.02397,2,"mutant","CG",250101,"15:20:25.953","Yes",2
42,"L08",1.03491,2,"mutant","CG",250101,"15:20:26.953","Yes",2
43,"L08",1.03219,2,"mutant","CG",250101,"15:20:27.953","Yes",2
44,"L08",1.06531,2,"mutant","CG",250101,"15:20:28.953","Yes",2
45,"L08",1.05101,2,"mutant","CG",250101,"15:20:29.953","Yes",2
46,"L08",1.09084,2,"mutant","CG",250101,"15:20:30.953","Yes",2
47,"L08",1.09759,2,"mutant","CG",250101,"15:20:31.953","Yes",2
48,"L08",1.11876,2,"mutant","CG",250101,"15:20:32.953","Yes",2
49,"L08",1.12073,2,"mutant","CG",250101,"15:20:33.953","Yes",2
50,"L08",1.15192,2,"mutant","CG",250101,"15:20:34.953","Yes",2
51,"L08",1.12614,2,"mutant","CG",250101,"15:20:35.953","Yes",2
52,"L08",1.05678,2,"mutant","CG",250101,"15:20:36.953","Yes",2
53,"L08",0.957155,2,"mutant","CG",250101,"15:20:37.953","Yes",2
54,"L08",0.914136,2,"mutant","CG",250101,"15:20:38.953","Yes",2
55,"L08",0.825461,2,"mutant","CG",250101,"15:20:39.953","Yes",2
56,"L08",0.768584,2,"mutant","CG",250101,"15:20:40.953","Yes",2
57,"L08",0.656797,2,"mutant","CG",250101,"15:20:41.953","Yes",2
58,"L08",0.586985,2,"mutant","CG",250101,"15:20:42.953","Yes",2
59,"L08",0.607105,2,"mutant","CG",250101,"15:20:43.953","Yes",2
60,"L08",0.654191,2,"mutant","CG",250101,"15:20:44.953","Yes",2
61,"L08",0.732198,2,"mutant","CG",250101,"15:20:45.953","Yes",2
62,"L08",0.743498,2,"mutant","CG",250101,"15:20:46.953","Yes",2
63,"L08",0.70007,2,"mutant","CG",250101,"15:20:47.953","Yes",2
64,"L08",0.64906,2,"mutant","CG",250101,"15:20:48.953","Yes",2
65,"L08",0.619197,2,"mutant","CG",250101,"15:20:49.953","Yes",2
66,"L08",0.695187,2,"mutant","CG",250101,"15:20:50.953","Yes",2
67,"L08",0.704581,2,"mutant","CG",250101,"15:20:51.953","Yes",2
68,"L08",0.805585,2,"mutant","CG",250101,"15:20:52.953","Yes",2
69,"L08",0.828513,2,"mutant","CG",250101,"15:20:53.953","Yes",2
70,"L08",0.831031,2,"mutant","CG",250101,"15:20:54.953","Yes",2
71,"L08",0.814761,2,"mutant","CG",250101,"15:20:55.953","Yes",2
72,"L08",0.769438,2,"mutant","CG",250101,"15:20:56.953","Yes",2
73,"L08",0.815549,2,"mutant","CG",250101,"15:20:57.953","Yes",2
74,"L08",0.830334,2,"mutant","CG",250101,"15:20:58.953","Yes",2
75,"L08",0.922226,2,"mutant","CG",250101,"15:20:59.953","Yes",2
76,"L08",0.921165,2,"mutant","CG",250101,"15:21:00.953","Yes",2
77,"L08",0.906579,2,"mutant","CG",250101,"15:21:01.953","Yes",2
78,"L08",0.865804,2,"mutant","CG",250101,"15:21:02.953","Yes",2
79,"L08",0.844998,2,"mutant","CG",250101,"15:21:03.953","Yes",2
80,"L08",0.877576,2,"mutant","CG",250101,"15:21:04.953","Yes",2
81,"L08",0.934879,2,"mutant","CG",250101,"15:21:05.953","Yes",2
82,"L08",1.00548,2,"mutant","CG",250101,"15:21:06.953","Yes",2
83,"L08",1.06323,2,"mutant","CG",250101,"15:21:07.953","Yes",2
84,"L08",1.16563,2,"mutant","CG",250101,"15:21:08.953","Yes",2
85,"L08",1.2571,2,"mutant","CG",250101,"15:21:09.953","Yes",2
86,"L08",1.4023,2,"mutant","CG",250101,"15:21:10.953","Yes",2
87,"L08",1.49417,2,"mutant","CG",250101,"15:21:11.953","Yes",2
88,"L08",1.58384,2,"mutant","CG",250101,"15:21:12.953","Yes",2
89,"L08",1.6142,2,"mutant","CG",250101,"15:21:13.953","Yes",2
90,"L08",1.69112,2,"mutant","CG",250101,"15:21:14.953","Yes",2
91,"L08",1.75188,2,"mutant","CG",250101,"15:21:15.953","Yes",2
92,"L08",1.81302,2,"mutant","CG",250101,"15:21:16.953","Yes",2
93,"L08",1.846,2,"mutant","CG",250101,"15:21:17.953","Yes",2
94,"L08",1.94031,2,"mutant","CG",250101,"15:21:18.953","Yes",2
NA,"L08",NA,2,"mutant","CG",250101,"F1","Yes",2
95,"L08",1.92002,2,"mutant","CG",250101,"15:21:19.953","Yes",2
96,"L08",1.91396,2,"mutant","CG",250101,"15:21:20.953","Yes",2
97,"L08",1.92892,2,"mutant","CG",250101,"15:21:21.953","Yes",2
NA,"L08",NA,2,"mutant","CG",250101,"F1","Yes",2
98,"L08",1.95605,2,"mutant","CG",250101,"15:21:22.953","Yes",2
99,"L08",1.9926,2,"mutant","CG",250101,"15:21:23.953","Yes",2
100,"L08",2.0312,2,"mutant","CG",250101,"15:21:24.953","Yes",2
101,"L08",2.09176,2,"mutant","CG",250101,"15:21:25.953","Yes",2
102,"L08",-6.90785,2,"mutant","CG",250101,"15:21:26.953","Yes",2
103,"L08",-3.96991,2,"mutant","CG",250101,"15:21:27.953","Yes",2
104,"L08",-21.4521,2,"mutant","CG",250101,"15:21:28.953","Yes",2
105,"L08",-14.1139,2,"mutant","CG",250101,"15:21:29.953","Yes",2
106,"L08",-12.741,2,"mutant","CG",250101,"15:21:30.953","Yes",2
107,"L08",-8.3167,2,"mutant","CG",250101,"15:21:31.953","Yes",2
108,"L08",-6.13719,2,"mutant","CG",250101,"15:21:32.953","Yes",2
109,"L08",-4.6425,2,"mutant","CG",250101,"15:21:33.953","Yes",2
110,"L08",-3.72027,2,"mutant","CG",250101,"15:21:34.953","Yes",2
111,"L08",-3.27035,2,"mutant","CG",250101,"15:21:35.953","Yes",2
112,"L08",-3.05291,2,"mutant","CG",250101,"15:21:36.953","Yes",2
NA,"L08",NA,2,"mutant","CG",250101,"F1","Yes",2
113,"L08",-21.2321,2,"mutant","CG",250101,"15:21:37.953","Yes",2
114,"L08",-76.4064,2,"mutant","CG",250101,"15:21:38.953","Yes",2
115,"L08",-74.6906,2,"mutant","CG",250101,"15:21:39.953","Yes",2
NA,"L08",NA,2,"mutant","CG",250101,"F1","Yes",2
116,"L08",-69.3855,2,"mutant","CG",250101,"15:21:40.953","Yes",2
117,"L08",-65.8206,2,"mutant","CG",250101,"15:21:41.953","Yes",2
118,"L08",-64.1086,2,"mutant","CG",250101,"15:21:42.953","Yes",2
119,"L08",-62.9444,2,"mutant","CG",250101,"15:21:43.953","Yes",2
120,"L08",-61.6343,2,"mutant","CG",250101,"15:21:44.953","Yes",2
121,"L08",-60.0469,2,"mutant","CG",250101,"15:21:45.953","Yes",2
122,"L08",-58.2213,2,"mutant","CG",250101,"15:21:46.953","Yes",2
123,"L08",-56.2994,2,"mutant","CG",250101,"15:21:47.953","Yes",2
124,"L08",-54.4079,2,"mutant","CG",250101,"15:21:48.953","Yes",2
125,"L08",-53.3273,2,"mutant","CG",250101,"15:21:49.953","Yes",2
126,"L08",-54.4325,2,"mutant","CG",250101,"15:21:50.953","Yes",2
