Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L08.2PG_Col.0	E4_L13.2
308.29	-0.325129	0.0419249	-0.394903	0.160893
308.3	-0.325085	0.0424098	-0.39511	0.160856
308.31	-0.324941	0.0424892	-0.395041	0.160788
308.32	-0.324779	0.042519	-0.395298	0.160978
308.33	-0.324963	0.0420791	-0.395091	0.160814
308.34	-0.32487	0.0423864	-0.395272	0.160768
308.35	-0.324916	0.0423566	-0.394835	0.160743
308.36	-0.324773	0.0421969	-0.394855	0.160958
308.37	-0.325086	0.0421043	-0.394579	0.1608
308.38	-0.325101	0.0421858	-0.394738	0.160854
308.39	-0.325023	0.0420634	-0.394814	0.16091
308.4	-0.324784	0.0423306	-0.394684	0.160793
308.41	-0.324825	0.0419235	-0.394654	0.160573
308.42	-0.324746	0.0424212	-0.394741	0.160758
308.43	-0.32485	0.0420772	-0.394394	0.160821
308.44	-0.325034	0.042186	-0.394555	0.160822
308.45	-0.324942	0.0420309	-0.394529	0.160621
308.46	-0.324821	0.042189	-0.39452	0.160797
308.47	-0.324963	0.0418383	-0.394837	0.160641
308.48	-0.324987	0.0419066	-0.39486	0.160779
308.49	-0.325026	0.0418656	-0.394799	0.160912
308.5	-0.324889	0.0418324	-0.394821	0.160855
308.51	-0.324927	0.0420884	-0.39466	0.160604
308.52	-0.324853	0.0423352	-0.394822	0.160561
308.53	-0.325042	0.0420787	-0.394868	0.160692
308.54	-0.32479	0.0422536	-0.394995	0.160911
308.55	-0.325065	0.0418573	-0.395276	0.160789
308.56	-0.325002	0.0419491	-0.39526	0.160686
308.57	-0.325176	0.041968	-0.395091	0.160601
308.58	-0.32512	0.0421231	-0.394927	0.16066
308.59	-0.325262	0.0422365	-0.394959	0.16049
308.6	-0.324974	0.0423843	-0.394849	0.160926
308.61	-0.32501	0.0421475	-0.394648	0.160644
308.62	-0.325036	0.0423966	-0.394762	0.160705
308.63	-0.325224	0.0421988	-0.394822	0.160728
308.64	-0.324898	0.0424567	-0.39524	0.1608
308.65	-0.325193	0.0423018	-0.39491	0.160986
308.66	-0.325112	0.0424192	-0.395152	0.160918
308.67	-0.325263	0.0420798	-0.395312	0.160703
308.68	-0.325066	0.0420683	-0.395233	0.160708
308.69	-0.325225	0.0419457	-0.395192	0.160647
308.7	-0.325131	0.0420792	-0.39535	0.160655
308.71	-0.325332	0.0420852	-0.395355	0.160503
308.72	-0.325212	0.0423981	-0.395235	0.160635
308.73	-0.325204	0.0422911	-0.395238	0.160733
308.74	-0.324988	0.0426584	-0.395281	0.160969
308.75	-0.325126	0.0420601	-0.395344	0.160746
308.76	-0.325094	0.0424595	-0.395407	0.160955
308.77	-0.325145	0.0421052	-0.395211	0.160782
308.78	-0.325058	0.0422121	-0.395192	0.160931
308.79	-0.325325	0.0417978	-0.395437	0.160916
308.8	-0.325269	0.0422466	-0.395597	0.160868
308.81	-0.325398	0.0423595	-0.395635	0.160892
308.82	-0.325098	0.0426424	-0.395408	0.160838
308.83	-0.325266	0.0422003	-0.39566	0.160774
308.84	-0.325181	0.0422601	-0.39538	0.160686
308.85	-0.325318	0.0421968	-0.395297	0.160642
308.86	-0.325056	0.0424319	-0.395355	0.16067
308.87	-0.325456	0.0420551	-0.395505	0.160616
308.88	-0.325204	0.0424413	-0.395384	0.160839
308.89	-0.325301	0.0420503	-0.395228	0.160733
308.9	-0.325195	0.0422851	-0.395343	0.160963
308.91	-0.32545	0.0420998	-0.395202	0.160644
308.92	-0.325339	0.0418894	-0.395278	0.160531
308.93	-0.325491	0.0419734	-0.395102	0.160671
308.94	-0.325249	0.0421859	-0.395011	0.160763
308.95	-0.325489	0.0419012	-0.394943	0.16071
308.96	-0.325415	0.0420084	-0.394915	0.160738
308.97	-0.325473	0.0419325	-0.395096	0.160691
308.98	-0.325363	0.0420669	-0.395131	0.160652
308.99	-0.32556	0.0418874	-0.395106	0.160649
309	-0.325405	0.0420388	-0.394987	0.160734
309.01	-0.325491	0.0418011	-0.395124	0.160548
309.02	-0.325268	0.0422242	-0.395154	0.160635
309.03	-0.325551	0.0421422	-0.395348	0.160694
309.04	-0.325373	0.0424055	-0.395437	0.160798
309.05	-0.325514	0.0420376	-0.39534	0.160604
309.06	-0.325345	0.0424417	-0.395273	0.160906
309.07	-0.325515	0.0421421	-0.395274	0.16075
309.08	-0.325308	0.042272	-0.395467	0.16067
309.09	-0.325738	0.0420205	-0.395364	0.160675
309.1	-0.325394	0.042278	-0.395205	0.160606
309.11	-0.325553	0.0421693	-0.395227	0.160705
309.12	-0.325333	0.0424058	-0.395082	0.160645
309.13	-0.325501	0.0421064	-0.395481	0.16058
309.14	-0.325381	0.0424478	-0.395447	0.16068
309.15	-0.325719	0.042051	-0.395394	0.160634
309.16	-0.325512	0.0424259	-0.395678	0.160608
309.17	-0.32582	0.0421556	-0.39562	0.160644
309.18	-0.325771	0.0423165	-0.395298	0.160669
309.19	-0.325823	0.0418721	-0.395525	0.160585
309.2	-0.325786	0.0419611	-0.395432	0.160549
309.21	-0.325814	0.0421831	-0.395555	0.160649
309.22	-0.325539	0.0425446	-0.395463	0.160776
309.23	-0.325611	0.0420444	-0.395415	0.160755
309.24	-0.32564	0.0426	-0.395384	0.160829
309.25	-0.325849	0.0422707	-0.395449	0.160666
309.26	-0.325734	0.0423225	-0.395432	0.160642
309.27	-0.32586	0.0417987	-0.395626	0.160548
309.28	-0.325641	0.0420335	-0.395581	0.160674
309.29	-0.32582	0.0420895	-0.395852	0.16074
309.3	-0.325797	0.0422412	-0.395693	0.160821
309.31	-0.325989	0.0419162	-0.395765	0.160762
309.32	-0.325614	0.0421282	-0.395614	0.160824
309.33	-0.325749	0.0420841	-0.395749	0.160839
309.34	-0.325605	0.0421215	-0.395563	0.160784
309.35	-0.325722	0.0420791	-0.395519	0.160765
309.36	-0.32547	0.042244	-0.395294	0.160661
309.37	-0.325843	0.0418094	-0.39536	0.160549
309.38	-0.325718	0.0422173	-0.395185	0.160575
309.39	-0.325819	0.0419393	-0.39546	0.160609
309.4	-0.325521	0.0421786	-0.395231	0.160569
309.41	-0.325818	0.0421361	-0.395335	0.160617
309.42	-0.3258	0.0424521	-0.39546	0.160748
309.43	-0.3259	0.0421071	-0.395339	0.160588
309.44	-0.325554	0.0422305	-0.395195	0.160472
309.45	-0.325995	0.0419234	-0.394957	0.160507
309.46	-0.325519	0.0422641	-0.394806	0.160677
309.47	-0.325867	0.0418694	-0.395042	0.160667
309.48	-0.325599	0.0421972	-0.395099	0.160778
309.49	-0.325798	0.0418223	-0.395149	0.160702
309.5	-0.325584	0.0419676	-0.394993	0.16051
309.51	-0.325853	0.0416679	-0.395232	0.160412
309.52	-0.325826	0.0419538	-0.394983	0.160584
309.53	-0.325982	0.0417732	-0.395261	0.160843
309.54	-0.325636	0.0420681	-0.395255	0.160717
309.55	-0.326096	0.0416449	-0.395427	0.1606
309.56	-0.325709	0.0417043	-0.395434	0.160621
309.57	-0.32605	0.0414799	-0.395488	0.16055
309.58	-0.325708	0.041807	-0.395347	0.160613
309.59	-0.325966	0.0417502	-0.395499	0.160623
309.6	-0.325752	0.0418009	-0.395304	0.160359
309.61	-0.325727	0.0414352	-0.395171	0.16055
309.62	-0.325518	0.0417976	-0.395288	0.160535
309.63	-0.325857	0.0416265	-0.395392	0.160765
309.64	-0.325641	0.0419686	-0.395459	0.160688
309.65	-0.325925	0.041843	-0.395426	0.16052
309.66	-0.325783	0.0420934	-0.395274	0.160756
309.67	-0.325833	0.0421865	-0.39547	0.160606
309.68	-0.325609	0.0423535	-0.395283	0.160637
309.69	-0.32575	0.0417593	-0.395433	0.160471
309.7	-0.325719	0.0418683	-0.395701	0.160595
309.71	-0.325873	0.0417727	-0.395595	0.160626
309.72	-0.325725	0.0419517	-0.39538	0.160813
309.73	-0.325799	0.0419921	-0.395457	0.160675
309.74	-0.325685	0.0422261	-0.395543	0.160557
309.75	-0.326227	0.0417307	-0.39561	0.160579
309.76	-0.326089	0.0420553	-0.395872	0.160724
309.77	-0.326271	0.0416105	-0.395941	0.160576
309.78	-0.325768	0.041927	-0.395822	0.160647
309.79	-0.326019	0.0415526	-0.396122	0.160574
309.8	-0.32577	0.0417442	-0.395993	0.160615
309.81	-0.32602	0.0414744	-0.395742	0.160544
309.82	-0.325748	0.041762	-0.395658	0.160739
309.83	-0.325797	0.0416934	-0.395838	0.160698
309.84	-0.325805	0.041928	-0.396026	0.160735
309.85	-0.326012	0.0418565	-0.396048	0.160609
309.86	-0.325915	0.0419472	-0.396058	0.160741
309.87	-0.326345	0.0416174	-0.396371	0.160653
309.88	-0.326122	0.0421067	-0.396132	0.160776
309.89	-0.326039	0.041659	-0.395969	0.160772
309.9	-0.325686	0.0419071	-0.39618	0.160726
309.91	-0.326124	0.0415051	-0.396114	0.160548
309.92	-0.325893	0.0418239	-0.395724	0.160656
309.93	-0.325977	0.0414644	-0.395968	0.160794
309.94	-0.325994	0.0416521	-0.396204	0.160789
309.95	-0.326139	0.0414959	-0.396209	0.16061
309.96	-0.326216	0.041777	-0.396136	0.160632
309.97	-0.326226	0.0416605	-0.396138	0.160692
309.98	-0.325884	0.0420485	-0.396253	0.160719
309.99	-0.326335	0.0414401	-0.396333	0.160577
310	-0.326071	0.0418696	-0.396176	0.160658
310.01	-0.32613	0.0416659	-0.396236	0.16056
310.02	-0.326099	0.0419113	-0.396133	0.160596
310.03	-0.326174	0.0417071	-0.396125	0.160574
310.04	-0.325784	0.0420615	-0.395924	0.160774
310.05	-0.32615	0.0416544	-0.395841	0.160689
310.06	-0.325959	0.0420566	-0.395879	0.160772
310.07	-0.326289	0.0416321	-0.396074	0.160735
310.08	-0.326192	0.0416983	-0.395861	0.160643
310.09	-0.326443	0.0414531	-0.396106	0.160629
310.1	-0.326168	0.0417113	-0.395925	0.160656
310.11	-0.326373	0.0414946	-0.396057	0.160619
310.12	-0.326164	0.0417894	-0.39577	0.160699
310.13	-0.326324	0.0417068	-0.395914	0.160534
310.14	-0.326153	0.0421806	-0.395598	0.160595
310.15	-0.326248	0.04167	-0.395798	0.160613
310.16	-0.326044	0.0419608	-0.395428	0.160635
310.17	-0.326329	0.0415378	-0.395859	0.160739
310.18	-0.326359	0.04169	-0.395601	0.16062
310.19	-0.326386	0.0413888	-0.396043	0.160578
310.2	-0.326121	0.0415244	-0.395868	0.160624
310.21	-0.326296	0.0414437	-0.396026	0.160649
310.22	-0.326004	0.041853	-0.395485	0.160721
310.23	-0.326332	0.0416115	-0.395794	0.160706
310.24	-0.325911	0.0419908	-0.395378	0.160824
310.25	-0.325982	0.0416488	-0.395643	0.160704
310.26	-0.325979	0.0419643	-0.395499	0.160659
310.27	-0.326331	0.0417546	-0.395478	0.160616
310.28	-0.32603	0.0420631	-0.395264	0.160773
310.29	-0.326358	0.0416659	-0.395488	0.160602
310.3	-0.32607	0.0417062	-0.395359	0.160646
310.31	-0.326298	0.0415419	-0.395489	0.160603
310.32	-0.326013	0.041964	-0.395061	0.160461
310.33	-0.326208	0.0416193	-0.395624	0.160508
310.34	-0.326017	0.0419394	-0.395548	0.160522
310.35	-0.32632	0.0416102	-0.396005	0.160645
310.36	-0.326016	0.0421398	-0.395443	0.160578
310.37	-0.326309	0.041852	-0.39564	0.160629
310.38	-0.326188	0.0421658	-0.395201	0.160491
310.39	-0.326351	0.0419595	-0.39523	0.160582
310.4	-0.326154	0.0422848	-0.394741	0.160565
310.41	-0.326178	0.0417546	-0.394931	0.160581
310.42	-0.325918	0.0419564	-0.394893	0.160755
310.43	-0.32638	0.0418656	-0.395272	0.16058
310.44	-0.326054	0.0419343	-0.395134	0.160708
310.45	-0.326314	0.0416801	-0.395222	0.160585
310.46	-0.326015	0.0421266	-0.39522	0.160596
310.47	-0.326237	0.0417935	-0.39541	0.16056
310.48	-0.326025	0.0423198	-0.395143	0.160731
310.49	-0.325927	0.0416899	-0.395145	0.160702
310.5	-0.325882	0.042018	-0.395085	0.160619
310.51	-0.326224	0.0419825	-0.395038	0.160473
310.52	-0.325899	0.042085	-0.394883	0.160614
310.53	-0.326473	0.0417909	-0.395243	0.160576
310.54	-0.326179	0.0421327	-0.394759	0.160691
310.55	-0.326491	0.0418083	-0.39517	0.160557
310.56	-0.326023	0.0420173	-0.394961	0.160492
310.57	-0.326506	0.0417462	-0.39491	0.160373
310.58	-0.326442	0.042167	-0.394781	0.160521
310.59	-0.326734	0.0420057	-0.394893	0.160542
310.6	-0.326179	0.0421796	-0.394751	0.160584
310.61	-0.326649	0.0418979	-0.395034	0.160531
310.62	-0.326247	0.042226	-0.3948	0.160511
310.63	-0.326579	0.0418307	-0.395158	0.16069
310.64	-0.326344	0.042238	-0.394915	0.16053
310.65	-0.32673	0.0417245	-0.395222	0.160578
310.66	-0.326219	0.0421013	-0.394958	0.160584
310.67	-0.326529	0.0416966	-0.394974	0.16051
310.68	-0.326281	0.0420883	-0.394733	0.16059
310.69	-0.326624	0.0418878	-0.395006	0.16044
310.7	-0.326285	0.041825	-0.39494	0.160545
310.71	-0.326618	0.0419112	-0.394988	0.160548
310.72	-0.326361	0.0419594	-0.394886	0.160564
310.73	-0.326773	0.0418235	-0.395268	0.160332
310.74	-0.32648	0.0422919	-0.395337	0.160492
310.75	-0.326776	0.0421952	-0.395639	0.160362
310.76	-0.326662	0.0424799	-0.39536	0.160423
310.77	-0.32684	0.0418027	-0.395879	0.160368
310.78	-0.326521	0.0422379	-0.395472	0.160361
310.79	-0.326802	0.0418182	-0.395843	0.160429
310.8	-0.326635	0.0421664	-0.395738	0.16046
310.81	-0.326665	0.0417336	-0.39611	0.160345
310.82	-0.326495	0.042114	-0.396147	0.160377
310.83	-0.32675	0.0417391	-0.396419	0.160328
310.84	-0.326506	0.0421025	-0.396388	0.160403
310.85	-0.326798	0.0414775	-0.396319	0.160416
310.86	-0.32656	0.0417715	-0.396258	0.160531
310.87	-0.32697	0.0415084	-0.396654	0.160421
310.88	-0.326487	0.0418054	-0.396419	0.160484
310.89	-0.326714	0.0416411	-0.396645	0.160535
310.9	-0.326667	0.0421524	-0.396391	0.160496
310.91	-0.326959	0.0414827	-0.396798	0.160491
310.92	-0.326603	0.0418382	-0.396516	0.160455
310.93	-0.326742	0.0413708	-0.396363	0.160447
310.94	-0.326569	0.0416808	-0.396557	0.160664
310.95	-0.326955	0.0414013	-0.396831	0.160451
310.96	-0.326566	0.0420152	-0.396637	0.160434
310.97	-0.326879	0.0415767	-0.396844	0.160456
310.98	-0.326359	0.0419734	-0.396974	0.160397
310.99	-0.326855	0.0415056	-0.397025	0.16044
311	-0.326773	0.0418937	-0.396718	0.160571
311.01	-0.326822	0.0414207	-0.396975	0.160506
311.02	-0.326803	0.0416083	-0.3967	0.160538
311.03	-0.32702	0.0414817	-0.397029	0.160467
311.04	-0.326773	0.0419479	-0.396723	0.160497
311.05	-0.32721	0.0413459	-0.397113	0.160354
311.06	-0.326794	0.0418201	-0.396532	0.160365
311.07	-0.326879	0.0414274	-0.397016	0.160371
311.08	-0.326658	0.0419012	-0.396674	0.160448
311.09	-0.326985	0.0414067	-0.396825	0.16052
311.1	-0.326686	0.0419658	-0.396414	0.160471
311.11	-0.327185	0.0414939	-0.396894	0.160448
311.12	-0.326857	0.0420024	-0.396533	0.160548
311.13	-0.327243	0.0415874	-0.397125	0.16054
311.14	-0.326809	0.0420826	-0.396623	0.160523
311.15	-0.327216	0.0416946	-0.397166	0.160383
311.16	-0.32699	0.0420841	-0.396506	0.160361
311.17	-0.327168	0.0415445	-0.396739	0.160503
311.18	-0.32705	0.0421743	-0.396555	0.160378
311.19	-0.327265	0.0414451	-0.397093	0.160436
311.2	-0.326923	0.0418953	-0.396883	0.160398
311.21	-0.327207	0.0415398	-0.396947	0.160432
311.22	-0.327051	0.0419452	-0.396445	0.160399
311.23	-0.327309	0.0416433	-0.39688	0.160493
311.24	-0.326936	0.0419806	-0.396609	0.160493
311.25	-0.327243	0.0413727	-0.396976	0.160304
311.26	-0.327207	0.041997	-0.396613	0.160296
311.27	-0.327473	0.0414227	-0.396785	0.16044
311.28	-0.327009	0.0418287	-0.396194	0.160549
311.29	-0.327195	0.0416696	-0.396853	0.160431
311.3	-0.3272	0.0422731	-0.396389	0.160221
311.31	-0.327559	0.0416626	-0.396721	0.160365
311.32	-0.327305	0.0421988	-0.396472	0.160363
311.33	-0.327466	0.0417032	-0.396693	0.160467
311.34	-0.327281	0.0420008	-0.396017	0.160688
311.35	-0.327771	0.0417139	-0.396904	0.160361
311.36	-0.327247	0.0421616	-0.396916	0.16043
311.37	-0.327507	0.0414521	-0.397164	0.160288
311.38	-0.327256	0.0418509	-0.396385	0.160187
311.39	-0.327714	0.0414687	-0.396919	0.160349
311.4	-0.327673	0.0418526	-0.396414	0.160539
311.41	-0.32784	0.0415424	-0.396824	0.16046
311.42	-0.327483	0.0420721	-0.396224	0.160659
311.43	-0.327799	0.0415468	-0.396305	0.160532
311.44	-0.327394	0.0421782	-0.395927	0.160458
311.45	-0.327866	0.0416668	-0.396094	0.16036
311.46	-0.327571	0.0420775	-0.395842	0.160203
311.47	-0.32795	0.0417086	-0.396288	0.160203
311.48	-0.327742	0.0420296	-0.395775	0.160235
311.49	-0.327977	0.0417084	-0.395854	0.160414
311.5	-0.327459	0.0422896	-0.395125	0.16044
311.51	-0.327803	0.0417705	-0.395651	0.160277
311.52	-0.32767	0.0421786	-0.395216	0.160396
311.53	-0.327793	0.0420666	-0.395239	0.160431
311.54	-0.327417	0.0426674	-0.394566	0.160468
311.55	-0.327576	0.041848	-0.395237	0.160266
311.56	-0.327569	0.0421283	-0.394736	0.160265
311.57	-0.327787	0.0421038	-0.395188	0.160251
311.58	-0.327668	0.042252	-0.394654	0.160186
311.59	-0.327883	0.0418114	-0.395093	0.160249
311.6	-0.327835	0.0421968	-0.394531	0.160171
311.61	-0.327902	0.0417734	-0.394989	0.16021
311.62	-0.327503	0.0421528	-0.394623	0.160248
311.63	-0.32816	0.0416751	-0.395067	0.160333
311.64	-0.327988	0.0421818	-0.394312	0.160486
311.65	-0.328095	0.0417518	-0.394922	0.16023
311.66	-0.328053	0.0419574	-0.394609	0.160202
311.67	-0.328186	0.0416157	-0.395084	0.160309
311.68	-0.327998	0.0421249	-0.394654	0.160261
311.69	-0.328227	0.0415612	-0.395051	0.160284
311.7	-0.327883	0.0419142	-0.39505	0.160221
311.71	-0.328245	0.0414903	-0.395332	0.160334
311.72	-0.328118	0.0416505	-0.394933	0.160326
311.73	-0.32852	0.0414932	-0.395181	0.160216
311.74	-0.328177	0.041786	-0.394943	0.16022
311.75	-0.328411	0.0413769	-0.395535	0.160241
311.76	-0.32788	0.0416856	-0.395242	0.16019
311.77	-0.32858	0.0413241	-0.395596	0.160289
311.78	-0.328415	0.0415047	-0.39516	0.160422
311.79	-0.328537	0.0412796	-0.395596	0.160284
311.8	-0.328255	0.0415115	-0.3956	0.160309
311.81	-0.328641	0.0413755	-0.395775	0.160283
311.82	-0.328253	0.0417785	-0.395462	0.160294
311.83	-0.328577	0.041326	-0.395891	0.160332
311.84	-0.328343	0.0416895	-0.395497	0.160297
311.85	-0.328685	0.0412436	-0.395968	0.160289
311.86	-0.328377	0.0414084	-0.39563	0.160297
311.87	-0.328658	0.0412633	-0.3959	0.160255
311.88	-0.328533	0.041672	-0.395298	0.160148
311.89	-0.328734	0.0414615	-0.395743	0.16012
311.9	-0.328647	0.041514	-0.39528	0.160206
311.91	-0.3289	0.0414486	-0.395797	0.160265
311.92	-0.328508	0.0416392	-0.395521	0.160138
311.93	-0.328812	0.0413621	-0.396106	0.160162
311.94	-0.328324	0.0414128	-0.395792	0.160409
311.95	-0.328769	0.0412994	-0.395842	0.160176
311.96	-0.328545	0.0420149	-0.395177	0.160103
311.97	-0.32883	0.0412018	-0.395834	0.160012
311.98	-0.328194	0.0417023	-0.39562	0.160198
311.99	-0.328599	0.0413018	-0.395797	0.160119
312	-0.32846	0.0417704	-0.395667	0.160128
312.01	-0.328666	0.0413001	-0.395817	0.160283
312.02	-0.328594	0.0417874	-0.395566	0.160239
312.03	-0.328856	0.0414706	-0.395815	0.160294
312.04	-0.328334	0.0421692	-0.395389	0.160458
312.05	-0.328991	0.0413293	-0.39571	0.160265
312.06	-0.328587	0.0418411	-0.395731	0.160201
312.07	-0.329033	0.0412855	-0.396031	0.160114
312.08	-0.328772	0.0416752	-0.395851	0.160104
312.09	-0.329058	0.0413409	-0.395924	0.160268
312.1	-0.328547	0.0419183	-0.3955	0.160274
312.11	-0.328981	0.0411583	-0.395838	0.160278
312.12	-0.328751	0.0413789	-0.395927	0.160318
312.13	-0.329094	0.0412498	-0.39634	0.16029
312.14	-0.32865	0.0416282	-0.396201	0.160486
312.15	-0.329002	0.0412437	-0.396154	0.160189
312.16	-0.328755	0.0420728	-0.396029	0.160181
312.17	-0.32909	0.0414875	-0.396412	0.160146
312.18	-0.328953	0.0419937	-0.396016	0.160201
312.19	-0.328993	0.0414414	-0.396081	0.160187
312.2	-0.32895	0.0416963	-0.395881	0.160144
312.21	-0.329185	0.0414916	-0.396211	0.160224
312.22	-0.328965	0.0416712	-0.396252	0.160121
312.23	-0.329094	0.0415338	-0.396247	0.160302
312.24	-0.328973	0.0419617	-0.396023	0.160339
312.25	-0.329068	0.041362	-0.396386	0.159978
312.26	-0.328879	0.0414971	-0.396281	0.160123
312.27	-0.329018	0.0412174	-0.396319	0.160135
312.28	-0.328844	0.0416426	-0.396008	0.160047
312.29	-0.329051	0.0414263	-0.396352	0.160106
312.3	-0.328811	0.0418371	-0.396105	0.160046
312.31	-0.329051	0.0410919	-0.396336	0.159922
312.32	-0.32869	0.0414479	-0.395899	0.159982
312.33	-0.328874	0.0412494	-0.396472	0.160057
312.34	-0.328746	0.0417948	-0.396053	0.160103
312.35	-0.328981	0.041142	-0.39643	0.159951
312.36	-0.328894	0.0417725	-0.396082	0.159968
312.37	-0.329291	0.0412521	-0.396531	0.159998
312.38	-0.32903	0.0416228	-0.395875	0.160006
312.39	-0.329153	0.0411968	-0.396512	0.159967
312.4	-0.328865	0.041528	-0.396002	0.160035
312.41	-0.329056	0.0411342	-0.396324	0.159972
312.42	-0.328836	0.0417738	-0.395627	0.160001
312.43	-0.329252	0.0409431	-0.396229	0.159983
312.44	-0.329126	0.0413601	-0.395735	0.159933
312.45	-0.329446	0.0408926	-0.396513	0.160006
312.46	-0.328975	0.041248	-0.396068	0.159873
312.47	-0.329218	0.040957	-0.396631	0.159902
312.48	-0.328854	0.0415892	-0.396026	0.159983
312.49	-0.329134	0.0410516	-0.396712	0.160132
312.5	-0.328832	0.0415171	-0.396242	0.160073
312.51	-0.329156	0.0409142	-0.39664	0.160025
312.52	-0.329008	0.0411385	-0.396257	0.159918
312.53	-0.329272	0.0409822	-0.396739	0.159763
312.54	-0.328838	0.0414331	-0.396221	0.15996
312.55	-0.329193	0.0410826	-0.396709	0.159878
312.56	-0.329087	0.0414413	-0.396246	0.159835
312.57	-0.329205	0.0410007	-0.396512	0.159858
312.58	-0.328974	0.0412028	-0.395879	0.159935
312.59	-0.329105	0.0410465	-0.396242	0.159943
312.6	-0.328894	0.0415536	-0.396145	0.159985
312.61	-0.329235	0.0408338	-0.396665	0.159945
312.62	-0.329046	0.0412947	-0.396143	0.160014
312.63	-0.329219	0.0407938	-0.39644	0.159977
312.64	-0.328922	0.0410066	-0.39616	0.160175
312.65	-0.329151	0.0407866	-0.396819	0.159815
312.66	-0.329161	0.0408092	-0.396638	0.159791
312.67	-0.329398	0.0406109	-0.396795	0.159836
312.68	-0.32904	0.0411712	-0.396288	0.159853
312.69	-0.329294	0.0407029	-0.396553	0.159678
312.7	-0.329044	0.0409107	-0.396042	0.15973
312.71	-0.329177	0.0405683	-0.396955	0.1598
312.72	-0.32893	0.0409372	-0.396468	0.159891
312.73	-0.329069	0.0404945	-0.396761	0.159852
312.74	-0.328768	0.0414227	-0.396499	0.160093
312.75	-0.329093	0.0405449	-0.396622	0.159832
312.76	-0.328987	0.0405871	-0.396405	0.159675
312.77	-0.329126	0.0406197	-0.396777	0.159716
312.78	-0.328947	0.0411358	-0.396242	0.15979
312.79	-0.3293	0.0405216	-0.396877	0.159747
312.8	-0.328989	0.0406356	-0.396698	0.159958
312.81	-0.329278	0.0402788	-0.396722	0.159953
312.82	-0.328985	0.0404622	-0.396249	0.159618
312.83	-0.329304	0.0402737	-0.39674	0.159797
312.84	-0.328703	0.040482	-0.396592	0.15999
312.85	-0.329196	0.0399839	-0.396914	0.159708
312.86	-0.328958	0.0403967	-0.396787	0.159787
312.87	-0.329416	0.0402535	-0.396995	0.159788
312.88	-0.328964	0.040568	-0.396131	0.15987
312.89	-0.329353	0.0404482	-0.396871	0.159909
312.9	-0.328966	0.0405295	-0.39684	0.159497
312.91	-0.329245	0.0404497	-0.396997	0.159611
312.92	-0.329239	0.0408117	-0.396512	0.159831
312.93	-0.329584	0.040468	-0.39726	0.159819
312.94	-0.329173	0.0407291	-0.396702	0.159887
312.95	-0.329549	0.0407495	-0.39735	0.159814
312.96	-0.329393	0.0405036	-0.397039	0.159794
312.97	-0.32952	0.0405922	-0.397137	0.159609
312.98	-0.32939	0.0407768	-0.396689	0.159688
312.99	-0.329688	0.0405679	-0.39702	0.159895
313	-0.329421	0.0407485	-0.396827	0.159702
313.01	-0.329634	0.0406366	-0.396947	0.159699
313.02	-0.329362	0.0409584	-0.397051	0.159774
313.03	-0.329636	0.0408439	-0.397053	0.159704
313.04	-0.329395	0.0413104	-0.397033	0.159708
313.05	-0.329693	0.0408829	-0.397436	0.159514
313.06	-0.329482	0.0407436	-0.397216	0.159471
313.07	-0.329683	0.0404949	-0.397332	0.159676
313.08	-0.329494	0.0410143	-0.397087	0.159742
313.09	-0.32948	0.0408343	-0.397403	0.159717
313.1	-0.329301	0.0411626	-0.397011	0.159584
313.11	-0.329759	0.0407923	-0.397445	0.159639
313.12	-0.329523	0.0409997	-0.397198	0.159596
313.13	-0.329719	0.0405787	-0.397323	0.159797
313.14	-0.329453	0.0412507	-0.397161	0.15982
313.15	-0.329603	0.0406792	-0.397364	0.159729
313.16	-0.329559	0.0407734	-0.397373	0.159783
313.17	-0.329712	0.0406718	-0.397183	0.159673
313.18	-0.329696	0.0411435	-0.396767	0.159738
313.19	-0.329831	0.0408305	-0.396897	0.159698
313.2	-0.329854	0.0408034	-0.396908	0.159883
313.21	-0.330067	0.0405744	-0.396992	0.15983
313.22	-0.329839	0.040617	-0.397044	0.159887
313.23	-0.330043	0.0405764	-0.397097	0.159837
313.24	-0.329756	0.0411545	-0.39661	0.159869
313.25	-0.329971	0.0403525	-0.3972	0.159757
313.26	-0.329669	0.0409497	-0.396949	0.159806
313.27	-0.330076	0.040145	-0.39726	0.159866
313.28	-0.329925	0.0404228	-0.396922	0.159846
313.29	-0.329921	0.0402961	-0.39743	0.159975
313.3	-0.329697	0.0407328	-0.396829	0.159831
313.31	-0.330047	0.0403374	-0.397326	0.159837
313.32	-0.329647	0.0406716	-0.396616	0.15991
313.33	-0.330062	0.0403995	-0.397053	0.159933
313.34	-0.329829	0.0407146	-0.396832	0.159996
313.35	-0.330095	0.0406095	-0.397298	0.159819
313.36	-0.329893	0.0412129	-0.39674	0.159612
313.37	-0.330011	0.0405016	-0.397405	0.159773
313.38	-0.329609	0.041011	-0.396901	0.159707
313.39	-0.329988	0.0402706	-0.397369	0.159797
313.4	-0.329752	0.0408804	-0.396914	0.159642
313.41	-0.330107	0.0402174	-0.397579	0.159742
313.42	-0.329954	0.0407508	-0.396978	0.159631
313.43	-0.330142	0.0403382	-0.397375	0.159823
313.44	-0.32966	0.0406996	-0.397011	0.159932
313.45	-0.329925	0.040633	-0.397732	0.159799
313.46	-0.329572	0.0409479	-0.397021	0.159735
