Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L08.2PG_Col.0	E4_L13.2
276.54	-0.213569	0.0365218	0.0108842	-0.0183351
276.55	-0.214074	0.0365265	0.011065	-0.0183752
276.56	-0.213918	0.0367165	0.011027	-0.0185435
276.57	-0.213778	0.0365522	0.011309	-0.0184293
276.58	-0.213617	0.036611	0.011555	-0.0184992
276.59	-0.213993	0.0365457	0.0115665	-0.0188376
276.6	-0.213788	0.0366705	0.0114103	-0.0186213
276.61	-0.213858	0.0365838	0.011427	-0.0186624
276.62	-0.21372	0.0367942	0.0115331	-0.0187485
276.63	-0.213757	0.0366452	0.0114655	-0.018836
276.64	-0.213496	0.036706	0.0115673	-0.0187733
276.65	-0.213863	0.0365396	0.0113683	-0.018726
276.66	-0.2137	0.036672	0.0114418	-0.0188144
276.67	-0.213809	0.0368691	0.0117883	-0.0187347
276.68	-0.213495	0.037014	0.0118717	-0.0187226
276.69	-0.213747	0.0367857	0.0115219	-0.0188426
276.7	-0.213506	0.0367378	0.0117238	-0.0187628
276.71	-0.213624	0.0366802	0.0117844	-0.0188473
276.72	-0.213427	0.036746	0.0119923	-0.0189434
276.73	-0.213557	0.0366909	0.0122686	-0.0189128
276.74	-0.213372	0.0367458	0.0121201	-0.0187937
276.75	-0.21359	0.0368743	0.0122104	-0.0190015
276.76	-0.213504	0.0372312	0.0122328	-0.0187063
276.77	-0.213454	0.0371382	0.0124157	-0.0189334
276.78	-0.213199	0.03724	0.0123286	-0.0189489
276.79	-0.213536	0.0371615	0.0125554	-0.0188862
276.8	-0.213468	0.0372574	0.0126275	-0.0190171
276.81	-0.213511	0.0372559	0.0125972	-0.0190794
276.82	-0.213301	0.0372412	0.0126357	-0.0190751
276.83	-0.213355	0.0370377	0.0126595	-0.0191692
276.84	-0.213372	0.0372629	0.0127294	-0.019057
276.85	-0.213622	0.0371814	0.0126664	-0.0191768
276.86	-0.213564	0.0374197	0.0127694	-0.0191888
276.87	-0.213306	0.037494	0.0127513	-0.0190591
276.88	-0.213275	0.0374813	0.0128072	-0.0188873
276.89	-0.213498	0.0373623	0.0127705	-0.01896
276.9	-0.213558	0.0374993	0.0129622	-0.0191838
276.91	-0.213752	0.0376657	0.0129065	-0.0192592
276.92	-0.213451	0.0375695	0.0130356	-0.0192144
276.93	-0.213557	0.0373986	0.0131204	-0.0193451
276.94	-0.21347	0.0377649	0.0130662	-0.0192723
276.95	-0.213469	0.0375157	0.0130202	-0.0191499
276.96	-0.213436	0.0375943	0.0132302	-0.0191263
276.97	-0.213472	0.0376531	0.0135582	-0.0192431
276.98	-0.213237	0.0376587	0.0135654	-0.0192423
276.99	-0.213645	0.0375982	0.0137082	-0.0192776
277	-0.213355	0.0377918	0.0137108	-0.0192398
277.01	-0.213432	0.0378275	0.0136248	-0.0192475
277.02	-0.213355	0.0379072	0.0136671	-0.0192478
277.03	-0.213507	0.0379608	0.0138576	-0.0192702
277.04	-0.213411	0.0380726	0.0138323	-0.0193644
277.05	-0.213398	0.0379185	0.0140472	-0.0193696
277.06	-0.21338	0.0380281	0.0140687	-0.0193458
277.07	-0.213514	0.0379388	0.0139094	-0.0194547
277.08	-0.213314	0.0378857	0.0139951	-0.0195253
277.09	-0.213699	0.037936	0.0142483	-0.0196171
277.1	-0.213282	0.0381898	0.0143589	-0.0195819
277.11	-0.213634	0.0378974	0.0144856	-0.0196975
277.12	-0.213542	0.038155	0.0144093	-0.0197449
277.13	-0.213597	0.0381409	0.0145185	-0.0198714
277.14	-0.2134	0.0381975	0.0145892	-0.019896
277.15	-0.213365	0.0382849	0.0146648	-0.0197139
277.16	-0.213361	0.0383839	0.0147521	-0.0196838
277.17	-0.213288	0.0382363	0.0146383	-0.020084
277.18	-0.212993	0.0383938	0.0149219	-0.0198286
277.19	-0.21351	0.0383702	0.0148639	-0.019892
277.2	-0.213367	0.0386614	0.0149072	-0.0198038
277.21	-0.213648	0.0386038	0.0149657	-0.0200587
277.22	-0.213508	0.0385332	0.0149344	-0.0197937
277.23	-0.213388	0.0383841	0.0151356	-0.0198397
277.24	-0.213341	0.0385997	0.0153336	-0.0198692
277.25	-0.213512	0.0384442	0.0152793	-0.0200166
277.26	-0.213541	0.0386843	0.0153253	-0.0199282
277.27	-0.213433	0.0387416	0.0153094	-0.0200469
277.28	-0.213344	0.0389638	0.0154637	-0.019958
277.29	-0.213447	0.0387431	0.0156441	-0.0201119
277.3	-0.213298	0.0387777	0.0155248	-0.020026
277.31	-0.213464	0.0384086	0.015472	-0.0201551
277.32	-0.21337	0.0386301	0.0154938	-0.02021
277.33	-0.213551	0.0387153	0.0155922	-0.0202733
277.34	-0.213224	0.038788	0.0159102	-0.0200178
277.35	-0.213568	0.0386859	0.0160256	-0.0202192
277.36	-0.213544	0.0381222	0.0158987	-0.0200664
277.37	-0.213419	0.0387898	0.0158697	-0.0202541
277.38	-0.213291	0.0389071	0.0158981	-0.0200351
277.39	-0.2136	0.0388485	0.0160697	-0.0202229
277.4	-0.213594	0.0388401	0.0162984	-0.0200905
277.41	-0.213571	0.038687	0.0161672	-0.0202397
277.42	-0.213431	0.0388324	0.0163865	-0.0202114
277.43	-0.213556	0.0388846	0.016252	-0.0202941
277.44	-0.213634	0.0388589	0.0162823	-0.0203044
277.45	-0.213441	0.0388128	0.0163612	-0.0203519
277.46	-0.213402	0.038951	0.0165119	-0.0203888
277.47	-0.213152	0.0390344	0.016662	-0.0202249
277.48	-0.213174	0.039116	0.0167144	-0.0202784
277.49	-0.213317	0.0390742	0.0167979	-0.0202909
277.5	-0.213152	0.0392679	0.0167393	-0.0203024
277.51	-0.21325	0.0390785	0.0168867	-0.0203751
277.52	-0.21307	0.0393114	0.0170041	-0.0203477
277.53	-0.213339	0.0391881	0.0168117	-0.0204228
277.54	-0.213391	0.0391355	0.0167813	-0.0204799
277.55	-0.213533	0.0392667	0.0170593	-0.0205449
277.56	-0.213357	0.0394062	0.0171128	-0.0205581
277.57	-0.213383	0.0392146	0.0171219	-0.0203221
277.58	-0.213219	0.0394228	0.0172862	-0.0204252
277.59	-0.213436	0.0393945	0.0175108	-0.0204661
277.6	-0.213402	0.0395065	0.0173373	-0.0205371
277.61	-0.213549	0.0393776	0.0173677	-0.0204229
277.62	-0.213233	0.0394938	0.0176586	-0.0205353
277.63	-0.213357	0.0394912	0.017526	-0.0206253
277.64	-0.213368	0.0395005	0.017675	-0.0204974
277.65	-0.213808	0.0394136	0.0175679	-0.0206717
277.66	-0.213531	0.0396549	0.0177743	-0.0206602
277.67	-0.21366	0.0395571	0.017671	-0.0208113
277.68	-0.213418	0.0397094	0.0178692	-0.0207375
277.69	-0.213581	0.0398404	0.0178374	-0.0207251
277.7	-0.213561	0.0399102	0.0179192	-0.0206278
277.71	-0.213585	0.039742	0.0178138	-0.0206647
277.72	-0.213312	0.0400305	0.0180456	-0.0206174
277.73	-0.21359	0.0399203	0.0181679	-0.0208053
277.74	-0.213667	0.0401697	0.018254	-0.0207603
277.75	-0.213596	0.040052	0.0184301	-0.020899
277.76	-0.213483	0.0400501	0.0184266	-0.0208069
277.77	-0.213494	0.0399843	0.0182244	-0.02094
277.78	-0.213412	0.0401464	0.0184809	-0.0210533
277.79	-0.213669	0.0402571	0.0184963	-0.0210938
277.8	-0.213613	0.0403845	0.0186165	-0.0210084
277.81	-0.213759	0.0404367	0.0185972	-0.0211092
277.82	-0.213552	0.0404905	0.0189147	-0.0210188
277.83	-0.213791	0.0403592	0.0186919	-0.0212921
277.84	-0.213389	0.0402513	0.0191385	-0.0211848
277.85	-0.213625	0.0403395	0.019072	-0.0210508
277.86	-0.213531	0.0403035	0.0190189	-0.021231
277.87	-0.213696	0.0401794	0.0187695	-0.0209578
277.88	-0.213544	0.0402537	0.0189375	-0.0211131
277.89	-0.213693	0.0403325	0.0190307	-0.0210681
277.9	-0.213538	0.040214	0.0193449	-0.0210452
277.91	-0.213901	0.0402425	0.0194667	-0.0212767
277.92	-0.213652	0.0405158	0.0194717	-0.0212066
277.93	-0.213625	0.0405396	0.0197131	-0.0212224
277.94	-0.213537	0.0406744	0.01973	-0.0212896
277.95	-0.213951	0.0404135	0.0196048	-0.021278
277.96	-0.21354	0.0404733	0.0194509	-0.0212219
277.97	-0.213752	0.0405556	0.0195575	-0.0211195
277.98	-0.213664	0.0406506	0.0197088	-0.0212905
277.99	-0.213825	0.0405255	0.0197647	-0.0212655
278	-0.21361	0.0406761	0.0198107	-0.0213131
278.01	-0.21384	0.0408617	0.0199484	-0.0213813
278.02	-0.213729	0.0409475	0.0200069	-0.0213372
278.03	-0.213838	0.0404972	0.0197874	-0.0213351
278.04	-0.213814	0.0408543	0.019884	-0.0212516
278.05	-0.213983	0.0407525	0.020344	-0.0212491
278.06	-0.213629	0.0408672	0.0203806	-0.0212007
278.07	-0.213786	0.0407681	0.0201745	-0.02136
278.08	-0.21352	0.0410366	0.0202314	-0.021469
278.09	-0.213667	0.040906	0.0202423	-0.0214267
278.1	-0.213806	0.0408954	0.0202858	-0.0215266
278.11	-0.213839	0.0408175	0.0201692	-0.0214484
278.12	-0.213795	0.0410781	0.0201835	-0.0214087
278.13	-0.213942	0.0408399	0.0205587	-0.021498
278.14	-0.213886	0.0410668	0.0206899	-0.0215624
278.15	-0.213939	0.0409932	0.0206941	-0.021573
278.16	-0.213783	0.0409857	0.0207387	-0.0214095
278.17	-0.213919	0.0408856	0.0208956	-0.0213976
278.18	-0.213685	0.0411534	0.0210032	-0.0215447
278.19	-0.214017	0.0411294	0.0208481	-0.0216944
278.2	-0.213787	0.0410665	0.0208949	-0.0216518
278.21	-0.213928	0.0409519	0.0209171	-0.0217989
278.22	-0.213441	0.0410726	0.0209719	-0.0217307
278.23	-0.21362	0.0410433	0.0214011	-0.0217677
278.24	-0.213731	0.04119	0.0213153	-0.0217236
278.25	-0.213652	0.0411602	0.0217588	-0.0217736
278.26	-0.213376	0.0411894	0.0215557	-0.0216862
278.27	-0.2137	0.0409508	0.0215181	-0.0216861
278.28	-0.213669	0.0412184	0.0215916	-0.0216424
278.29	-0.213649	0.0412619	0.0214781	-0.0217322
278.3	-0.213819	0.0413258	0.0215302	-0.021642
278.31	-0.214042	0.0411575	0.0218471	-0.0217241
278.32	-0.213843	0.0411574	0.0217316	-0.0217623
278.33	-0.213962	0.0411242	0.0219289	-0.0216691
278.34	-0.213641	0.0411996	0.0219099	-0.0217035
278.35	-0.213786	0.04125	0.0220768	-0.0217883
278.36	-0.213866	0.0412113	0.0221022	-0.0218724
278.37	-0.213487	0.041166	0.0221642	-0.0219332
278.38	-0.21349	0.0413134	0.0218161	-0.0218709
278.39	-0.213631	0.041313	0.0221507	-0.0218247
278.4	-0.213637	0.0413225	0.0222813	-0.0219123
278.41	-0.213789	0.0410945	0.0227498	-0.0217471
278.42	-0.213719	0.0412066	0.0224031	-0.0217543
278.43	-0.213915	0.0412026	0.0227552	-0.0219168
278.44	-0.213839	0.0413096	0.0225381	-0.0219595
278.45	-0.213946	0.0413298	0.0229054	-0.0219775
278.46	-0.214106	0.0413383	0.0225926	-0.0219431
278.47	-0.213889	0.0410888	0.0227762	-0.0219641
278.48	-0.213775	0.0412006	0.0226688	-0.0218857
278.49	-0.213948	0.0412771	0.0228558	-0.0220233
278.5	-0.213789	0.0412158	0.0229293	-0.0220448
278.51	-0.214028	0.0411348	0.0231109	-0.0221639
278.52	-0.213711	0.0412319	0.0231589	-0.0218325
278.53	-0.213959	0.0411693	0.0234683	-0.0220181
278.54	-0.213904	0.0411745	0.0235026	-0.0218246
278.55	-0.214164	0.0410475	0.0235721	-0.0221184
278.56	-0.213908	0.0411666	0.0233707	-0.0220799
278.57	-0.213817	0.041273	0.0236054	-0.0220477
278.58	-0.213665	0.0412925	0.0236015	-0.0220577
278.59	-0.213865	0.0410968	0.0238	-0.0221961
278.6	-0.213718	0.0411518	0.0236227	-0.0222241
278.61	-0.214125	0.0411071	0.0237151	-0.0221533
278.62	-0.213884	0.041218	0.0239206	-0.0222909
278.63	-0.213741	0.0411934	0.024058	-0.0224789
278.64	-0.213651	0.0413787	0.0240454	-0.0223581
278.65	-0.213871	0.0413476	0.0240038	-0.0223511
278.66	-0.213752	0.0413981	0.0239617	-0.0221461
278.67	-0.21373	0.0413372	0.0241629	-0.0221905
278.68	-0.21354	0.041541	0.024127	-0.0223594
278.69	-0.213927	0.041369	0.0243888	-0.0223822
278.7	-0.214019	0.0413234	0.0241828	-0.02233
278.71	-0.213808	0.0413345	0.024482	-0.0223896
278.72	-0.213508	0.0412811	0.0242187	-0.0223864
278.73	-0.213742	0.0414173	0.024446	-0.0224191
278.74	-0.213585	0.0414682	0.0244191	-0.0223782
278.75	-0.213667	0.0412088	0.0246151	-0.0226091
278.76	-0.213706	0.0412384	0.0244994	-0.0224907
278.77	-0.21382	0.0412745	0.0246807	-0.0225192
278.78	-0.213493	0.0413625	0.0245496	-0.0224994
278.79	-0.21333	0.0414288	0.0249685	-0.0224783
278.8	-0.213459	0.0412781	0.0248176	-0.0225108
278.81	-0.213564	0.0413602	0.0249401	-0.0225108
278.82	-0.21344	0.0413593	0.0249389	-0.0225408
278.83	-0.21354	0.0412463	0.0251258	-0.0225903
278.84	-0.213449	0.0414392	0.0251801	-0.0224656
278.85	-0.213653	0.0412017	0.0254047	-0.0225297
278.86	-0.213489	0.0412391	0.0251367	-0.0223904
278.87	-0.213513	0.0411609	0.0253772	-0.0226343
278.88	-0.21357	0.0412777	0.0254562	-0.02254
278.89	-0.213626	0.0411913	0.0255843	-0.0226187
278.9	-0.21345	0.0412051	0.0254373	-0.0226053
278.91	-0.213589	0.0412122	0.0256836	-0.0226033
278.92	-0.213481	0.0413083	0.0255241	-0.0225896
278.93	-0.213483	0.0412691	0.0257751	-0.0226562
278.94	-0.213472	0.0413159	0.0256394	-0.0225066
278.95	-0.213721	0.041232	0.0258739	-0.0226144
278.96	-0.21372	0.0412617	0.0258202	-0.0226632
278.97	-0.213667	0.0413536	0.0261111	-0.0225981
278.98	-0.213545	0.0412883	0.0260306	-0.0226547
278.99	-0.214063	0.041151	0.0260911	-0.0226281
279	-0.213711	0.0413064	0.0261506	-0.0227336
279.01	-0.213954	0.0412643	0.0263004	-0.0226881
279.02	-0.213619	0.0415166	0.026351	-0.0226394
279.03	-0.213683	0.0413348	0.0263779	-0.0227154
279.04	-0.213539	0.0413148	0.0263815	-0.022648
279.05	-0.21362	0.0413399	0.0266647	-0.0226118
279.06	-0.213877	0.0414161	0.0266326	-0.0227296
279.07	-0.213946	0.0413597	0.0266987	-0.0227445
279.08	-0.213524	0.041407	0.0267913	-0.0227955
279.09	-0.213585	0.041475	0.0267187	-0.0227793
279.1	-0.213423	0.0414132	0.0266253	-0.0227975
279.11	-0.213668	0.0413001	0.0271352	-0.0227947
279.12	-0.213507	0.041223	0.0269265	-0.022806
279.13	-0.213545	0.0412846	0.0269594	-0.0227515
279.14	-0.21341	0.0413865	0.0270118	-0.0228394
279.15	-0.213618	0.041441	0.027198	-0.0228245
279.16	-0.21351	0.041388	0.0270387	-0.0227742
279.17	-0.213754	0.041484	0.0272891	-0.0228749
279.18	-0.213465	0.0413601	0.0272678	-0.0228131
279.19	-0.213505	0.0413016	0.0274059	-0.0227318
279.2	-0.213471	0.0413125	0.0274591	-0.0228155
279.21	-0.21371	0.0412115	0.0275613	-0.0229015
279.22	-0.213804	0.0412294	0.0275362	-0.022923
279.23	-0.213546	0.0411672	0.0277191	-0.022924
279.24	-0.213637	0.0412272	0.0275392	-0.0229303
279.25	-0.213933	0.0410798	0.0275828	-0.0229916
279.26	-0.213715	0.0411913	0.0277092	-0.0229187
279.27	-0.213644	0.041219	0.027819	-0.0229988
279.28	-0.213725	0.0412116	0.0277463	-0.0229724
279.29	-0.213687	0.041103	0.0280961	-0.0229239
279.3	-0.213707	0.0411573	0.0279303	-0.022909
279.31	-0.213843	0.0410494	0.0283743	-0.0230559
279.32	-0.213593	0.0411564	0.0281435	-0.0229499
279.33	-0.213769	0.0412004	0.0282685	-0.0229607
279.34	-0.213481	0.0412028	0.028258	-0.0229582
279.35	-0.213804	0.0410123	0.0283733	-0.0228933
279.36	-0.213623	0.0410015	0.0280493	-0.0229813
279.37	-0.213605	0.0410963	0.028466	-0.0230189
279.38	-0.213532	0.0411785	0.0283804	-0.0229648
279.39	-0.213544	0.0412729	0.0284137	-0.0230841
279.4	-0.213488	0.0411749	0.0282738	-0.0230194
279.41	-0.213848	0.041058	0.0284615	-0.0230756
279.42	-0.213695	0.0411535	0.0286138	-0.0231076
279.43	-0.213746	0.0410149	0.0288134	-0.0230411
279.44	-0.213672	0.0411341	0.0285875	-0.0230073
279.45	-0.213671	0.0411941	0.0287767	-0.0231663
279.46	-0.213682	0.041291	0.02883	-0.0231622
279.47	-0.213835	0.0411456	0.0290683	-0.0230402
279.48	-0.213666	0.0412578	0.0289048	-0.0230255
279.49	-0.213505	0.0413976	0.0292596	-0.0230924
279.5	-0.213509	0.0415137	0.0291983	-0.0230379
279.51	-0.213418	0.0414262	0.0292498	-0.0229
279.52	-0.213536	0.0413278	0.0290875	-0.023002
279.53	-0.213833	0.0411755	0.0294201	-0.0231001
279.54	-0.21366	0.0412325	0.0295044	-0.0231788
279.55	-0.213675	0.0412774	0.0296575	-0.0231698
279.56	-0.213371	0.0413928	0.0293947	-0.0232398
279.57	-0.21359	0.0412748	0.0298042	-0.0232609
279.58	-0.213619	0.0412413	0.0299059	-0.023211
279.59	-0.213773	0.0413725	0.0297757	-0.0232088
279.6	-0.213703	0.0413606	0.029805	-0.0231497
279.61	-0.213914	0.0412937	0.0300385	-0.0231876
279.62	-0.213866	0.0413442	0.0301599	-0.0232178
279.63	-0.213984	0.0412903	0.0299782	-0.0232887
279.64	-0.213892	0.041287	0.029791	-0.0232013
279.65	-0.214177	0.041105	0.0301996	-0.0233456
279.66	-0.213784	0.0411872	0.0301587	-0.0231937
279.67	-0.213963	0.0412979	0.0303709	-0.0232448
279.68	-0.213963	0.0412407	0.0303126	-0.0232779
279.69	-0.213778	0.0412807	0.0301011	-0.023115
279.7	-0.21374	0.0413453	0.0303712	-0.0231786
279.71	-0.213805	0.0412451	0.0306172	-0.0234043
279.72	-0.213684	0.0412528	0.0308352	-0.0234602
279.73	-0.213741	0.0413522	0.0308423	-0.0233266
279.74	-0.21374	0.0413423	0.0306183	-0.0232526
279.75	-0.213892	0.0412733	0.0309885	-0.0232812
279.76	-0.213851	0.0413088	0.0308859	-0.023353
279.77	-0.213968	0.041259	0.0308617	-0.0233804
279.78	-0.21387	0.0412757	0.0306688	-0.0234139
279.79	-0.213908	0.0412222	0.0309609	-0.0233157
279.8	-0.213723	0.0412515	0.0309101	-0.0232789
279.81	-0.213997	0.0412634	0.0312411	-0.0234617
279.82	-0.213733	0.041318	0.0311012	-0.02348
279.83	-0.214024	0.0411976	0.0313499	-0.0234896
279.84	-0.213838	0.0412615	0.0312057	-0.023516
279.85	-0.213942	0.0412465	0.0314112	-0.0235562
279.86	-0.213878	0.0412896	0.0314364	-0.0235616
279.87	-0.213799	0.0414458	0.0315379	-0.0236031
279.88	-0.213726	0.0414431	0.0315123	-0.0236623
279.89	-0.213722	0.0413913	0.0317006	-0.023683
279.9	-0.213619	0.0414388	0.031665	-0.0236305
279.91	-0.213884	0.0414981	0.0317519	-0.0237308
279.92	-0.21365	0.0414783	0.03174	-0.0238083
279.93	-0.213833	0.0415536	0.0320654	-0.0238645
279.94	-0.213832	0.0415406	0.0317378	-0.0237212
279.95	-0.213744	0.041451	0.0320668	-0.0237633
279.96	-0.21366	0.0415667	0.0320347	-0.0237757
279.97	-0.214024	0.0413192	0.0321421	-0.0237701
279.98	-0.213934	0.0414893	0.0321237	-0.023686
279.99	-0.214094	0.0414075	0.0321431	-0.0236926
280	-0.214079	0.041487	0.0322243	-0.023756
280.01	-0.213951	0.041491	0.0324007	-0.0236626
280.02	-0.213987	0.0414957	0.032323	-0.0237231
280.03	-0.214133	0.0413494	0.0321594	-0.0238151
280.04	-0.214123	0.0414458	0.0322496	-0.0239711
280.05	-0.214094	0.0414388	0.0324619	-0.0239668
280.06	-0.214026	0.0414748	0.0322962	-0.0238374
280.07	-0.214191	0.0416194	0.0325929	-0.0237665
280.08	-0.213955	0.041422	0.0325771	-0.0237333
280.09	-0.21404	0.0413193	0.0325909	-0.0238496
280.1	-0.213977	0.0413318	0.0324972	-0.0239347
280.11	-0.214103	0.0414877	0.0326527	-0.0239661
280.12	-0.214049	0.0414364	0.0326336	-0.0239763
280.13	-0.214097	0.0415627	0.0328886	-0.0238086
280.14	-0.213945	0.0415684	0.0328296	-0.023884
280.15	-0.213882	0.0417196	0.0330746	-0.0240478
280.16	-0.213944	0.0417107	0.033037	-0.0240158
280.17	-0.214062	0.0415672	0.0331444	-0.0239678
280.18	-0.214199	0.0417118	0.0333263	-0.024086
280.19	-0.214291	0.0418468	0.0333141	-0.0239407
280.2	-0.21432	0.0419881	0.0332004	-0.0240711
280.21	-0.214407	0.0416591	0.033378	-0.0240305
280.22	-0.213913	0.0416428	0.033452	-0.0238798
280.23	-0.214488	0.041714	0.0336907	-0.0241362
280.24	-0.214394	0.0418786	0.0336365	-0.024106
280.25	-0.214531	0.0417117	0.0338199	-0.024146
280.26	-0.214295	0.041806	0.0338544	-0.0240713
280.27	-0.214419	0.0419915	0.0340283	-0.0240448
280.28	-0.21391	0.041942	0.0339074	-0.0242877
280.29	-0.214042	0.041953	0.0338704	-0.024192
280.3	-0.21406	0.0421922	0.0337184	-0.0241529
280.31	-0.21426	0.042101	0.0341784	-0.024252
280.32	-0.21414	0.0420748	0.0339507	-0.024171
280.33	-0.214325	0.0420825	0.0340688	-0.0242473
280.34	-0.214279	0.0421692	0.0340847	-0.0242384
280.35	-0.214161	0.041966	0.0344834	-0.0244771
280.36	-0.213883	0.0420848	0.0343076	-0.0243842
280.37	-0.214165	0.0420343	0.0343396	-0.0243527
280.38	-0.213971	0.0420833	0.0341809	-0.024355
280.39	-0.214065	0.0419065	0.0341762	-0.0242997
280.4	-0.214029	0.0421398	0.0344411	-0.0244395
280.41	-0.213877	0.0421883	0.0346551	-0.0245924
280.42	-0.213989	0.0420018	0.0345915	-0.024476
280.43	-0.214143	0.0420175	0.0348991	-0.024604
280.44	-0.213865	0.0423734	0.0347961	-0.0246233
280.45	-0.213985	0.0422322	0.0348049	-0.0247682
280.46	-0.213764	0.0420817	0.0348383	-0.0247754
280.47	-0.214014	0.0420307	0.0351338	-0.0248388
280.48	-0.214007	0.0422265	0.0348522	-0.0246553
280.49	-0.213842	0.0422132	0.0349447	-0.0245214
280.5	-0.213852	0.0424569	0.0350191	-0.0245201
280.51	-0.214082	0.0421837	0.0352418	-0.0247345
280.52	-0.214025	0.0423023	0.0351326	-0.0246042
280.53	-0.214104	0.0423691	0.0355258	-0.0247404
280.54	-0.213941	0.0424515	0.0355228	-0.0244111
280.55	-0.214127	0.0423371	0.0355003	-0.0245668
280.56	-0.213897	0.0423876	0.0353122	-0.0246854
280.57	-0.214002	0.0422321	0.0355501	-0.0246295
280.58	-0.214009	0.0423672	0.0354701	-0.0246768
280.59	-0.214174	0.0421146	0.0355123	-0.0245745
280.6	-0.214035	0.0423501	0.0355081	-0.0245552
280.61	-0.214219	0.0424456	0.0357418	-0.0247673
280.62	-0.214091	0.0424236	0.0356981	-0.0246346
280.63	-0.21416	0.0423962	0.0356925	-0.0247104
280.64	-0.21415	0.0427276	0.0358448	-0.0247377
280.65	-0.214172	0.0423245	0.0360105	-0.024806
280.66	-0.214126	0.0425444	0.0359613	-0.0247324
280.67	-0.214149	0.0424753	0.0360119	-0.0247299
280.68	-0.214149	0.0425767	0.0358888	-0.0246664
280.69	-0.214187	0.0424648	0.0360701	-0.0247828
280.7	-0.214065	0.0425763	0.0360348	-0.0248886
280.71	-0.214331	0.0423595	0.0362517	-0.0250058
280.72	-0.21425	0.0425362	0.0361909	-0.0248742
280.73	-0.213921	0.0426571	0.0366667	-0.024883
280.74	-0.213868	0.0426389	0.0364091	-0.0246451
280.75	-0.213951	0.0426349	0.0366692	-0.0248456
280.76	-0.214036	0.0426164	0.0365149	-0.0248957
280.77	-0.214321	0.0427383	0.0366742	-0.0248308
280.78	-0.214189	0.0427677	0.0364451	-0.0248944
280.79	-0.214314	0.0426183	0.0366734	-0.0247104
280.8	-0.214078	0.0426783	0.0366172	-0.0248596
280.81	-0.21435	0.0427576	0.0371069	-0.0249414
280.82	-0.21434	0.0427435	0.036718	-0.0248975
280.83	-0.214267	0.0427678	0.036795	-0.0250504
280.84	-0.214066	0.0426466	0.0366197	-0.0248996
280.85	-0.214181	0.0425724	0.0369915	-0.0250846
280.86	-0.213987	0.0426229	0.037059	-0.0249288
280.87	-0.214232	0.0424844	0.0370826	-0.0249936
280.88	-0.214159	0.0426142	0.0371516	-0.0250721
280.89	-0.214015	0.0424457	0.0374924	-0.0250536
280.9	-0.214204	0.0426488	0.0371472	-0.0249464
280.91	-0.214627	0.0425124	0.0372002	-0.0250333
280.92	-0.214577	0.0425668	0.0371557	-0.0251992
280.93	-0.214428	0.0425899	0.0374509	-0.0251358
280.94	-0.214273	0.0424541	0.0373965	-0.025091
280.95	-0.214574	0.0425406	0.0375234	-0.0250514
280.96	-0.21412	0.0426623	0.0376431	-0.0250888
280.97	-0.214301	0.0424731	0.0377913	-0.0251159
280.98	-0.214218	0.0426942	0.0375538	-0.0250199
280.99	-0.214258	0.0426824	0.037874	-0.0251275
281	-0.214281	0.0427368	0.0377148	-0.0250508
281.01	-0.214392	0.0426714	0.0381556	-0.0250485
281.02	-0.214185	0.0429447	0.0380238	-0.0251401
281.03	-0.214163	0.0426891	0.0382158	-0.0251999
281.04	-0.214093	0.0429586	0.0382292	-0.0252516
281.05	-0.214388	0.0427359	0.0381338	-0.0253317
281.06	-0.214276	0.0429902	0.0379956	-0.0252743
281.07	-0.214182	0.0428001	0.0382236	-0.0252461
281.08	-0.214329	0.0430142	0.0382854	-0.0253294
281.09	-0.214303	0.0429597	0.0386072	-0.0253201
281.1	-0.214198	0.0431357	0.0385508	-0.0252083
281.11	-0.214605	0.0429395	0.0385951	-0.0255086
281.12	-0.214292	0.0430751	0.0385413	-0.0255307
281.13	-0.214425	0.0430629	0.0389676	-0.0255598
281.14	-0.214482	0.0430934	0.0388138	-0.0254159
281.15	-0.214656	0.0429442	0.0388727	-0.0255373
281.16	-0.214768	0.0430332	0.0388631	-0.0254621
281.17	-0.21476	0.042957	0.0387161	-0.0256087
281.18	-0.214533	0.0428988	0.038649	-0.0255414
281.19	-0.214598	0.0428769	0.0389594	-0.0256666
281.2	-0.214488	0.0427515	0.0389972	-0.0255165
281.21	-0.214355	0.042784	0.0392496	-0.0254757
281.22	-0.21444	0.0428764	0.0391065	-0.0255232
281.23	-0.214676	0.0427196	0.0394377	-0.0254239
281.24	-0.214432	0.0428766	0.0392327	-0.025365
281.25	-0.214613	0.0426267	0.0393425	-0.0254749
281.26	-0.214405	0.042609	0.0391665	-0.0254293
281.27	-0.214735	0.042828	0.039659	-0.0256577
281.28	-0.214674	0.0428931	0.0392876	-0.0255855
281.29	-0.214776	0.0428936	0.0398004	-0.0255182
281.3	-0.214621	0.0430655	0.0396081	-0.0254581
281.31	-0.214497	0.0430785	0.0396911	-0.0254377
281.32	-0.2145	0.0430427	0.0393994	-0.0253842
281.33	-0.214699	0.0430236	0.0397694	-0.0256892
281.34	-0.214664	0.0431511	0.0396244	-0.0254346
281.35	-0.214668	0.0429406	0.0399179	-0.025397
281.36	-0.214474	0.0430103	0.0396732	-0.0254795
281.37	-0.214866	0.0429916	0.0396265	-0.025602
281.38	-0.214755	0.042998	0.0397059	-0.0255644
281.39	-0.214841	0.0429314	0.0398506	-0.0256004
